commit_id,nuc,arexp,ent,ndev,age,asexp,la,ld,target
38,14.142857142857098,28.0,1.3552252784388,0.4285714285714289,19.5714285714286,0.4829046252991339,101,66,True
39,5.925925925925927,29.0,3.90598609551683,0.148148148148148,34.1111111111111,0.2592954576547769,176,100,True
40,29.3333333333333,30.0,1.37878349348618,1.33333333333333,1.0,0.5570294346593411,5,2,False
41,9.285714285714286,68.0,2.63270219236434,0.285714285714286,27.4285714285714,0.8024688811156541,905,22,True
42,7.857142857142861,69.0,1.62728740603985,0.285714285714286,14.0714285714286,0.320948576698948,832,7,True
43,48.5,70.0,0.2329278554698119,1.5,2.5,0.9334982455946892,38,41,False
44,7.0,71.0,0.0,3.0,21.0,49.0,1,1,False
45,28.0,32.0,1.32346695414695,1.0,9.66666666666667,0.56155117537591,17,8,False
46,16.0,0.0,1.99791886652785,0.4285714285714289,8.28571428571429,0.0,35,18,True
47,5.428571428571429,1.0,2.5932055153742595,0.1020408163265309,31.3673469387755,0.5,1220,204,True
48,11.7857142857143,79.0,3.1761493207351803,0.3571428571428571,18.8571428571429,0.9334982455946892,61,10,False
49,10.875,3.0,3.27866469813422,0.3125,6.0,1.07407407407407,605,69,True
50,47.5,4.0,0.985228136034252,2.0,17.0,0.9375,5,2,False
51,30.0,7.0,1.26273173009094,1.0,9.33333333333333,1.9453125,24,8,True
52,13.625,80.0,1.2551678508975102,0.375,44.125,0.9334982455946892,238,23,True
53,47.5,8.0,0.209059805668525,2.0,5.0,1.953125,44,47,True
54,5.78260869565217,9.0,3.6791827608851,0.0869565217391304,55.413043478260896,1.95703125,363,302,True
55,13.5454545454545,10.0,2.50022073591134,0.363636363636364,11.727272727272696,0.666604995727539,1052,209,True
56,10.1176470588235,82.0,4.42612302788172,0.117647058823529,19.0882352941176,0.468990656116563,346,287,True
57,51.5,12.0,0.873981048127358,2.0,2.5,1.96044921875,13,4,False
58,52.0,84.0,0.405977038475571,1.5,25.5,0.562425724698393,23,14,False
59,4.73333333333333,16.0,4.26638872132109,0.133333333333333,2.2333333333333303,0.250012820642202,1993,1,True
60,45.0,85.0,1.37928048729106,1.33333333333333,2.3333333333333304,0.468990656116563,14,3,True
61,11.9,87.0,3.03318532789119,0.3,0.7,0.9334982455946892,381,0,True
62,29.75,21.0,0.270056866977516,1.0,5.25,1.96085262298584,509,1,True
63,2.0,89.0,0.0,1.0,37.0,12.0,0,111,False
64,23.285714285714302,91.0,2.49551431497765,0.5714285714285711,30.5714285714286,0.9334982455946892,175,49,True
65,66.0,100.0,0.985228136034252,2.5,3.0,0.9334982455946892,6,1,False
66,19.5714285714286,101.0,2.35004243307342,0.5714285714285711,4.71428571428571,0.9334982455946892,282,0,True
67,12.935483870967698,102.0,3.3170139821636004,0.161290322580645,5.2258064516129,0.9334982455946892,199,69,False
68,69.5,24.0,0.845350936622437,2.5,2.0,1.96085345745087,10,1,False
69,21.71428571428569,0.0,1.8361825600528296,0.7142857142857142,1.14285714285714,0.0,648,19,True
70,28.6,1.0,1.96556189696717,1.2,26.0,1.0,28,1,False
71,41.75,2.0,1.5289659680720902,1.5,1.25,1.5,22,0,False
72,30.6,5.0,1.98104109514195,1.2,1.6,1.9375,4,23,False
73,30.0,6.0,1.63052217990808,1.0,3.4,1.96875,143,29,False
74,14.772727272727304,8.0,5.336931046653518,0.136363636363636,0.1590909090909089,1.9921875,240,1102,False
75,78.0,9.0,0.881290899230693,3.0,23.5,1.99609375,6,4,False
76,5.425925925925927,106.0,3.7136287843922298,0.111111111111111,23.3703703703704,0.9334982455946892,4905,144,True
77,21.4285714285714,28.0,1.91485934557386,0.7142857142857142,35.7142857142857,1.00000762566924,534,345,False
78,38.0,10.0,1.69182101942542,1.25,141.25,0.9990234375,71,18,True
79,8.15151515151515,109.0,4.34732397234516,0.181818181818182,100.454545454545,0.9334982455946892,422,256,True
80,95.0,110.0,0.479832023616128,3.0,0.0,0.9334982455946892,23,6,False
81,27.3333333333333,11.0,2.14063834211077,0.833333333333333,5.66666666666667,1.0,230,56,False
82,9.461538461538463,113.0,4.12444545182751,0.269230769230769,15.3461538461538,0.9334982455946892,864,439,True
83,53.6666666666667,12.0,1.4926140680171298,2.3333333333333304,60.6666666666667,0.999755859375,11,3,False
84,101.5,114.0,0.7642045065086199,4.0,0.0,0.9334982455946892,7,2,False
85,82.5,1.0,0.3372900666170139,4.0,40.5,0.5,10,6,False
86,29.71428571428569,30.0,2.13404799210067,1.28571428571429,23.71428571428569,0.499731224569499,42,18,True
87,59.6666666666667,13.0,0.990273646137505,2.6666666666666696,0.333333333333333,1.9989013671875,137,61,True
88,105.0,115.0,0.7642045065086199,4.0,0.5,0.9334982455946892,6,3,False
89,45.0,14.0,1.21978829442256,1.6,64.6,1.9990234375,53,37,False
90,7.775510204081629,2.0,3.50549433060982,0.183673469387755,52.7551020408163,0.22,815,148,True
91,16.047619047618998,120.0,2.60568678204492,0.4285714285714289,0.952380952380952,0.9334982455946892,3614,89,True
92,98.5,20.0,0.529360865287364,4.5,3.5,1.9991283416748,21,4,False
93,100.0,21.0,0.994030211476956,4.5,3.5,1.99912929534912,8,3,False
94,41.2,22.0,0.479730697424769,1.6,1.2,1.99912977218628,586,0,False
95,20.6666666666667,25.0,5.34908349011731,0.2,6.77777777777778,1.99913018941879,242,1094,False
96,27.0909090909091,130.0,1.27340429759297,0.818181818181818,11.4545454545455,0.31899574972581,197,6,True
97,22.41935483870969,131.0,4.23883824638078,0.290322580645161,13.2258064516129,0.9334982455946892,137,40,True
98,37.8571428571429,132.0,1.64753083093325,1.28571428571429,31.0,0.8024688811156541,78,97,True
99,60.0,34.0,1.38986432621599,2.5,41.25,0.995884750431832,14,33,False
100,44.6,35.0,1.39535805201033,1.8,16.8,0.500000015487063,51,6,False
101,52.6,3.0,2.00662817901387,2.0,9.2,0.481481481481481,23,3,False
102,6.81818181818182,26.0,4.99059834417142,0.12987012987013,26.5584415584416,0.999999357287083,3253,441,True
103,105.5,27.0,0.5435644431995961,4.0,7.5,1.00074005126953,13,3,False
104,22.6666666666667,135.0,2.19953077889793,0.75,55.3333333333333,0.566335670241621,408,1206,True
105,20.2352941176471,28.0,2.08515934211868,0.588235294117647,1.6470588235294097,1.9991302378475704,746,78,True
106,24.285714285714302,4.0,2.92356819958761,0.7142857142857142,38.5714285714286,0.6512,276,216,True
107,0.0,8.0,2.2638642859054903,0.0,0.0,6.0,603,0,True
108,47.8333333333333,38.0,1.89556577729691,1.5,1.16666666666667,1.96085356707772,56,20,True
109,72.0,9.0,1.33628623116887,2.6666666666666696,1.33333333333333,1.095703125,33,2,True
110,43.3333333333333,40.0,2.12824816868434,1.5,6.0,0.995429167919184,63,2,True
111,22.6363636363636,12.0,3.41281489547235,0.818181818181818,30.5454545454545,1.09912109375,36,4,False
112,41.0,41.0,1.96184064529667,1.5,50.5,1.96085356708409,32,13,False
113,85.3333333333333,30.0,0.513185178737275,3.3333333333333304,2.6666666666666696,0.999991822838202,45,1,True
114,59.25,42.0,1.52515348905833,2.0,36.75,1.96085356708454,36,10,False
115,116.5,31.0,1.0,4.5,8.0,1.99913024250418,3,1,False
116,45.6,139.0,0.974912584164556,1.6,4.2,0.9334982455946892,2101,1352,False
117,122.5,140.0,0.91829583405449,4.5,2.0,0.9334982455946892,4,2,False
118,40.125,44.0,2.47934511214264,1.25,25.375,0.539731199992188,153,9,True
119,24.3636363636364,3.0,4.08955276636137,0.409090909090909,15.6363636363636,1.0,350,260,True
120,18.5357142857143,5.0,3.29058227846281,0.3571428571428571,37.5357142857143,0.6826171875,1147,349,True
121,37.875,143.0,2.0496063067420103,1.125,6.375,0.569010710506201,58,27,False
122,66.5,144.0,1.37055763441062,2.25,11.5,0.8024688811156541,105,56,False
123,22.8125,33.0,3.0503656263359904,0.625,28.9375,1.9991302432026696,281,31,True
124,124.0,145.0,0.954434002924965,4.5,0.5,0.9334982455946892,6,2,False
125,18.5263157894737,34.0,3.3310191730436003,0.473684210526316,37.2105263157895,0.66666665164909,223,61,True
126,51.2,35.0,2.1492553971685,1.6,29.8,1.9991302433772904,15,0,False
127,130.5,45.0,0.881290899230693,4.5,10.5,1.03173828217857,8,2,False
128,124.0,148.0,0.779349837292085,4.0,16.5,0.9334982455946892,8,5,False
129,44.5,36.0,1.4537790054227702,1.33333333333333,28.1666666666667,1.9991302434064,62,30,False
130,136.5,37.0,0.954434002924965,4.5,0.0,1.99913024342095,6,2,False
131,0.0,152.0,1.56704421124798,0.0,0.0,110.0,748,0,True
132,138.5,38.0,0.881290899230693,4.5,2.5,1.99913024342823,9,1,False
133,25.0,39.0,0.0,7.0,3.0,33.0,9,7,False
134,39.2857142857143,40.0,1.55330815032734,1.14285714285714,2.57142857142857,1.99913024343277,317,0,False
135,10.6666666666667,2.0,1.5300303808171298,2.0,13.333333333333302,0.0,17,16,False
136,8.0,3.0,1.0,3.0,3.0,1.0,42,12,False
137,36.875,43.0,2.25522554666618,1.125,10.125,0.999999357287603,254,248,True
138,65.75,154.0,1.2059617417191202,2.25,16.25,0.9334982455946892,211,4,True
139,17.3103448275862,4.0,3.90742447457166,0.3448275862068969,47.0344827586207,0.2111,555,177,True
140,34.0,44.0,2.94364456913957,1.0,85.44444444444441,0.499999975418757,122,51,True
141,134.5,159.0,0.684038435639042,4.0,25.0,0.0624389576250692,6,5,False
142,26.0,45.0,2.56934969867477,0.818181818181818,15.272727272727304,1.99913024343454,215,24,True
143,15.5925925925926,46.0,4.60380739524505,0.166666666666667,3.98148148148148,1.99913024343456,1183,1394,True
144,140.0,161.0,0.91829583405449,4.5,30.5,0.566335670241621,6,3,False
145,24.05,162.0,3.49433530902507,0.45,7.15,0.31899574972581,1101,719,True
146,59.8,48.0,2.10704031024994,1.6,3.8,1.99913024343459,43,19,False
147,10.3333333333333,5.0,2.77465575806124,0.666666666666667,36.8333333333333,0.0617283950617284,137,56,True
148,17.75,6.0,4.9426510503967,0.15,44.3833333333333,0.410043724279835,1594,924,True
149,18.0,164.0,1.64241138896405,0.529411764705882,111.352941176471,0.2522941987093269,41,29,True
150,0.0,15.0,0.0,0.0,0.0,13.0,126,0,True
151,23.8909090909091,166.0,4.22627706611137,0.163636363636364,7.61818181818182,0.9334982455946892,2218,495,True
152,69.0,167.0,1.34457841612759,1.8,6.8,0.252294437128815,105,37,True
153,149.0,51.0,0.5435644431995961,4.5,3.0,1.99913024343459,14,10,False
154,33.6666666666667,52.0,2.25903950937601,0.75,15.5,0.999999357287603,490,81,True
155,25.4347826086957,54.0,4.69525370508215,0.195652173913043,10.3913043478261,0.999999357287603,1648,843,True
156,11.0967741935484,57.0,4.04994929549035,0.290322580645161,22.741935483871003,0.999999357287603,1123,270,True
157,39.0,60.0,1.31409700138975,1.0,13.375,1.99913024343459,191,520,False
158,29.9130434782609,62.0,3.75967234719763,0.391304347826087,28.5652173913043,0.9999918305817308,3997,1714,True
159,62.0,175.0,0.6128972808930141,1.5,0.333333333333333,0.31899574972581,464,8,True
160,76.5,64.0,0.741344667956475,2.0,10.5,1.99913024343459,877,3,True
161,19.8235294117647,65.0,2.90916844727184,0.470588235294118,0.117647058823529,1.99913024343459,521,1,True
162,122.0,176.0,1.55665670746282,3.0,0.0,0.0061876623324773,5,2,False
163,30.4545454545455,66.0,2.73847228827061,0.7272727272727271,0.0,1.99913024343459,531,0,True
164,25.619047619047603,177.0,3.5601797696918,0.4285714285714289,17.571428571428598,0.9334982455946892,527,590,True
165,29.4375,68.0,3.29313867766689,0.5625,23.375,0.999999357287603,85,70,False
166,38.0,69.0,1.73766157717736,0.8888888888888891,0.444444444444444,1.99913024343459,211,0,False
167,19.7857142857143,180.0,3.376969677377509,0.321428571428571,40.25,0.5699720142026,2026,532,True
168,69.0,70.0,1.41576983569767,1.6,0.0,1.99913024343459,140,0,True
169,29.5833333333333,71.0,2.63074818857114,0.75,4.16666666666667,0.3999999967077379,742,3,True
170,25.0,73.0,3.2800633576335603,0.5714285714285711,0.142857142857143,1.99913024343459,290,0,True
171,15.5652173913043,74.0,4.15084404821754,0.3478260869565219,11.304347826087,1.99913024343459,843,28,True
172,40.125,76.0,2.28123562138404,1.0,0.0,0.5000000077435199,563,0,True
173,28.43902439024389,181.0,3.97729987661072,0.219512195121951,8.878048780487811,0.9334982455946892,1144,481,True
174,100.5,77.0,0.7464173858115121,2.25,7.75,0.666666353509451,57,17,False
175,61.5,186.0,1.06816277542446,1.33333333333333,0.0,0.9334982455946892,131,0,False
176,30.0666666666667,81.0,3.30492505103676,0.6,39.3333333333333,1.99913024343459,902,54,True
177,63.5,82.0,1.63258262018287,1.5,2.3333333333333304,1.99913024343459,85,16,False
178,113.0,17.0,1.47774683410004,2.6666666666666696,11.333333333333302,0.474578857421875,13,10,True
179,43.125,187.0,2.48218292525478,1.0,53.25,0.5689954517026,263,166,False
180,11.3939393939394,188.0,4.094131289034061,0.242424242424242,11.6363636363636,0.562425724698393,3147,12,True
181,6.90625,87.0,6.08230385583814,0.1041666666666669,65.1666666666667,1.99913024343459,1031,68,True
182,91.5,88.0,1.70246381549263,2.25,0.5,0.999991822838206,38,6,False
183,182.0,189.0,0.468995593589281,4.5,10.0,0.566335670241621,14,6,True
184,36.4166666666667,13.0,2.1051428955623304,0.75,26.1666666666667,1.1483154296875,1769,202,True
185,33.7272727272727,89.0,3.37619614441545,0.7272727272727271,97.8181818181818,1.0001220693803,155,0,False
186,31.4117647058824,15.0,2.62757330938166,0.588235294117647,13.0588235294118,0.999643387471952,2572,37,True
187,51.4285714285714,96.0,1.74282436569094,1.14285714285714,3.0,0.999999999067768,294,8,True
188,222.5,195.0,0.970950594454669,4.5,2.0,0.9334982455946892,4,1,False
189,69.71428571428571,98.0,1.91457470398947,1.28571428571429,43.28571428571429,1.99913024343459,93,23,True
190,195.5,4.0,0.811278124459133,4.5,0.0,1.8125,3,1,False
191,94.75,196.0,1.4094400499513602,2.0,26.5,0.8023164627548249,98,35,False
192,41.97222222222221,99.0,4.8015281317327005,0.25,0.1944444444444439,1.99913024343459,474,477,False
193,93.5,100.0,1.67290559532006,2.0,0.0,1.99913024343459,12,3,False
194,38.86,201.0,5.3075351738885095,0.18,0.84,0.31997231222581,491,8658,True
195,204.5,101.0,1.0,4.5,1.0,1.99913024343459,3,1,False
196,50.375,17.0,2.64130568728682,1.0,10.5,1.00414276123047,483,143,True
197,16.6774193548387,203.0,4.18257092655889,0.161290322580645,20.6612903225806,0.306677600837978,4227,203,True
198,89.2,205.0,2.06290828465836,2.0,3.2,0.9334982455946892,82,3,True
199,199.0,207.0,1.0,4.0,7.5,0.9334982455946892,3,1,False
200,132.333333333333,104.0,1.18501614999991,3.0,92.0,1.99913024343459,4,137,False
201,16.3333333333333,208.0,4.5142479161947,0.158730158730159,6.03174603174603,0.242397488974895,2447,2225,True
202,136.333333333333,107.0,1.16461830302037,2.6666666666666696,13.333333333333302,0.999999999067796,80,2,True
203,79.2,108.0,1.31029155183272,1.6,35.0,0.499999999999995,58,7,False
204,98.75,109.0,1.6068322783181102,2.0,0.75,0.999999999067768,34,4,False
205,22.2173913043478,209.0,3.86843983883632,0.391304347826087,33.913043478260896,0.362319366216795,40,73,False
206,31.642857142857103,110.0,3.36568399396155,0.6428571428571429,41.8571428571429,0.6666666515908829,96,11,True
207,218.5,18.0,0.985228136034252,4.0,6.5,1.9900016784668,4,3,False
208,212.5,211.0,0.91829583405449,4.5,26.0,0.9334982455946892,3,0,False
209,103.5,214.0,1.42532772788419,2.0,25.5,0.8023164627548249,85,36,False
210,28.7368421052632,112.0,3.01537216765917,0.526315789473684,61.842105263157904,0.9999918305817308,387,23,True
211,75.3333333333333,215.0,1.99258080702346,1.5,102.333333333333,0.647120168576885,19,66,True
212,32.0526315789474,216.0,2.87890370761872,0.526315789473684,8.631578947368421,0.468983128550478,624,23,True
213,45.0,19.0,2.4638186933493,0.75,8.41666666666667,0.500698366982593,755,50,True
214,109.5,218.0,0.147134954040623,2.25,0.75,0.9334982455946892,2050,3,True
215,29.53846153846149,113.0,3.60229798709006,0.384615384615385,20.307692307692303,1.99913024343459,150,146,True
216,83.1666666666667,20.0,0.42444203254009,1.5,43.1666666666667,1.9900074005127,535,12,False
217,208.0,114.0,0.8631205685666309,4.5,32.5,1.99913024343459,8,6,True
218,162.333333333333,219.0,1.4353713907745302,3.0,2.0,0.0061876623324773,10,1,True
219,150.0,116.0,1.45656476213095,3.0,16.6666666666667,0.499999999999995,11,4,False
220,39.4615384615385,117.0,3.00941218141105,0.6923076923076921,31.0,0.666666368410612,501,70,True
221,61.57142857142861,118.0,1.4014779616794,1.14285714285714,112.0,0.999999999067768,667,417,True
222,35.0,21.0,2.62866349054873,0.5,9.611111111111107,1.0051304154801,425,778,True
223,30.275862068965505,119.0,3.10251605888349,0.3448275862068969,28.4137931034483,1.99913024343459,2374,108,True
224,212.0,120.0,0.881290899230693,4.0,7.5,0.999999999067768,9,1,False
225,219.5,121.0,0.327444919154476,4.5,8.0,1.99913024343459,47,3,False
226,213.0,219.5,0.811278124459133,4.0,49.0,0.9334982455946892,5,3,False
227,220.0,125.0,0.5435644431995961,4.0,9.5,1.99913024343459,19,5,False
228,33.938461538461496,222.5,5.5066410839258895,0.138461538461538,16.2153846153846,0.8024688811156541,1324,743,True
229,44.25,223.5,1.92322449972084,0.75,3.9166666666666696,0.31899574972581,227,4,True
230,109.0,224.5,1.44479614410438,2.0,17.5,0.9334982455946892,62,0,False
231,234.0,127.0,0.74959525725948,4.5,14.5,1.99913024343459,10,4,False
232,237.5,227.5,0.479832023616128,4.5,0.5,0.9334982455946892,27,2,False
233,229.0,18.0,0.954434002924965,4.5,5.5,1.00583267211914,7,1,False
234,68.875,20.0,2.51046786304242,1.25,77.125,1.09957790374756,113,13,True
235,39.0,26.5,0.0,8.0,4.0,20.0,4,2,False
236,158.666666666667,129.0,1.14627799459421,3.0,35.6666666666667,1.99913024343459,29,7,False
237,113.75,130.0,1.4177880318206495,2.25,23.5,0.9999918305817308,209,5,False
238,114.75,131.0,1.4177880318206495,2.25,0.0,0.9999918305817308,5,209,False
239,224.0,230.5,0.970950594454669,4.0,34.0,0.562425724698393,4,1,False
240,16.0,231.5,0.0,6.0,1.0,172.0,1,1,False
241,56.6666666666667,232.5,2.4808996662467004,1.0,58.1111111111111,0.468983128550478,188,13,True
242,41.0,233.5,0.0,8.0,0.0,174.0,2,0,False
243,159.0,234.5,1.27326968951511,3.0,12.0,0.9334982455946892,19,6,True
244,116.5,132.0,1.41740348386103,2.25,3.75,0.9999918305817308,208,5,True
245,152.0,133.0,1.50582310020828,2.6666666666666696,37.3333333333333,1.99913024343459,14,1,False
246,113.0,235.5,0.4461459960563089,2.0,14.0,0.0624236981375148,695,8,True
247,81.28571428571429,134.0,1.91933083223654,1.28571428571429,5.428571428571429,1.99913024343459,22,3,False
248,67.0,136.0,2.46903535049145,1.14285714285714,41.8571428571429,0.999999357287603,301,33,True
249,138.0,137.0,1.28545781121049,2.25,1.0,1.99913024343459,60,0,True
250,240.5,138.0,0.985228136034252,4.5,2.0,1.99913024343459,7,0,False
251,39.615384615384606,139.0,2.65214666700684,0.6923076923076921,29.0,0.999999357287603,526,150,True
252,86.5,239.5,1.4357083025245,1.33333333333333,0.0,0.9334982455946892,116,1,False
253,123.5,140.0,1.53561824026364,2.25,5.75,1.99913024343459,107,7,True
254,32.1904761904762,141.0,1.14198910394018,0.4761904761904761,25.809523809523807,1.99913024343459,3653,108,True
255,70.71428571428571,0.0,1.4300092569973002,1.14285714285714,25.5714285714286,0.0,730,117,True
256,236.0,145.0,0.122291597069375,4.5,48.5,1.99913024343459,95,25,False
257,104.6,147.0,0.738707825789572,2.0,64.4,0.999991822838206,240,7,True
258,61.1,1.0,1.3676995899433702,1.0,86.1,1.0,1810,147,True
259,247.5,2.0,0.0782324652577124,5.0,4.0,1.5,116,92,True
260,121.75,152.0,1.14227839404855,2.25,19.0,1.99913024343459,133,62,False
261,59.0,153.0,1.92033824488395,1.11111111111111,100.555555555556,0.999999357287603,80,16,False
262,84.0,154.0,2.41379956460568,1.6666666666666698,26.8333333333333,1.99913024343459,10,4,True
263,42.8775510204082,155.0,5.0388516711805496,0.204081632653061,16.8979591836735,0.9999918305817308,1959,3245,True
264,257.0,156.0,0.4138168503036339,5.0,2.0,1.99913024343459,25,11,False
265,261.0,157.0,0.970950594454669,5.0,21.5,1.99913024343459,4,1,False
266,45.866666666666696,158.0,1.91614892369985,0.666666666666667,38.06666666666671,0.666666353509451,3528,2965,True
267,57.84615384615379,3.0,3.06840290111049,0.7692307692307689,24.3076923076923,1.75,448,345,True
268,75.125,161.0,2.69237571020004,1.25,3.125,0.666666353509451,62,1,False
269,21.4166666666667,162.0,3.21390920492162,0.305555555555556,21.0555555555556,0.999991822838206,1324,176,True
270,260.0,4.0,0.117594665658865,5.0,18.5,1.875,96,93,False
271,126.25,164.0,0.469800579364197,2.25,67.5,1.99913024343459,612,46,True
272,126.0,165.0,1.98082593622908,2.25,75.25,1.0001220693803,6,5,False
273,263.5,166.0,0.91829583405449,5.0,14.5,1.99913024343459,8,1,True
274,49.125,167.0,1.40020582136819,0.625,45.4375,0.9999918305817308,2811,61,True
275,251.0,5.0,0.258018668664815,4.5,29.5,0.96875,36,33,False
276,70.2222222222222,6.0,1.2864147531901398,1.11111111111111,0.444444444444444,1.953125,104,64,False
277,90.0,7.0,1.92025243892302,1.6666666666666698,9.83333333333333,1.96875,72,23,True
278,251.0,170.0,0.591672778582327,4.5,19.5,1.99913024343459,21,0,True
279,102.333333333333,171.0,0.331128184455738,1.6666666666666698,6.0,1.99913024343459,13,551,False
280,170.0,173.0,1.15593685063273,3.3333333333333304,54.3333333333333,1.99913024343459,29,9,True
281,36.8928571428571,175.0,4.51450200353014,0.3571428571428571,66.3214285714286,0.999991822838206,323,288,True
282,113.0,176.0,0.720396934741433,2.2,113.8,0.4999999745982461,97,56,False
283,37.64,178.0,2.41091597586804,0.4,18.16,0.999991822838206,5394,155,True
284,161.75,8.0,1.54515219719895,2.5,11.75,0.666412353515625,33,18,True
285,100.5,179.0,2.31345975017182,1.6666666666666698,78.3333333333333,1.99913024343459,9,10,False
286,77.1428571428571,10.0,1.0550686276714498,1.42857142857143,57.0,0.9986113227997092,798,42,True
287,87.1666666666667,212.5,2.27094242174854,1.6666666666666698,18.3333333333333,0.9334982455946892,14,0,False
288,58.3,182.0,1.80821890516583,0.9,1.2,1.99913024343459,192,0,True
289,265.5,184.0,1.0,5.0,56.0,1.99913024343459,5,1,False
290,45.1320754716981,185.0,5.372275097966663,0.188679245283019,25.528301886792494,0.666666353509451,1946,570,True
291,35.3888888888889,212.0,3.17713313890895,0.555555555555556,122.111111111111,0.566335670241621,1985,0,True
292,46.8125,189.0,3.5636945119551497,0.6875,68.1875,0.199999999996147,71,39,True
293,54.5,190.0,4.01628915231893,0.5,12.95,0.999999357287603,413,780,True
294,136.5,192.0,0.427402423896967,2.25,26.25,1.99913024343459,3412,2,True
295,185.333333333333,193.0,1.4219115073546398,3.0,18.3333333333333,1.99913024343459,17,6,True
296,44.5769230769231,194.0,5.25604161142834,0.1923076923076919,18.5961538461538,1.99913024343459,2511,2485,True
297,137.0,214.0,1.3919229633885402,2.25,167.75,0.9334982455946892,83,4,True
298,95.8571428571429,195.0,1.94050785116646,1.57142857142857,41.4285714285714,0.4999999746061111,90,45,True
299,2.96969696969697,215.0,4.18953343768893,0.0909090909090909,181.72727272727295,30.0,1105,983,True
300,1.33333333333333,216.0,3.07672562770792,0.0952380952380952,147.714285714286,31.0,994,889,True
301,2.67741935483871,217.0,4.03650983621343,0.0645161290322581,202.048387096774,32.0,1694,1520,True
302,11.947368421052596,219.0,4.7152876549475895,0.175438596491228,217.50877192982497,0.562425724698393,3542,2973,True
303,281.0,221.0,0.890491640219491,5.5,0.0,0.9334982455946892,10,3,True
304,147.25,222.0,1.8553885422075305,2.75,0.0,0.9334982455946892,12,0,True
305,166.25,2.0,1.5574175057291002,2.75,40.25,1.0,73,17,True
306,142.75,4.0,1.48452876219346,2.5,3.0,1.3125,116,22,True
307,146.6,200.0,2.07036666412506,2.2,2.2,0.9999924500636808,58,13,True
308,173.5,201.0,1.87788673138861,2.75,5.0,0.666666353509451,17,5,False
309,103.0,203.0,1.82847954766341,1.375,2.375,1.99913024343459,175,97,True
310,87.875,225.5,2.25404298228671,1.5,10.625,0.9334982455946892,110,6,True
311,119.666666666667,204.0,2.29409616797483,1.8333333333333304,1.0,0.666666353509451,75,16,True
