commit_id,project,buggy,date,repo,gap,LA,LD,NF,ND,NS,Entropy,NDEV,AGE,NUC,EXP,REXP,SEXP,target,LT,fix_date,fix,HV,TE,DD,DD_HV,MDNL,NB,EC,NOP,NOGV,NOMT,II
b5e21190354a1f5a8438902f0ba36d4365c28c5a,flink,False,2011-01-08 03:11:56,flink,,0,1,1,1,1,0.0,1.0,22.0,2.0,12,12.0,10.0,done,804.0,,False,600.126112982561,4.511891731262565,25.0,0.0416579106610654,1.0,0.0,0.5,0.0,0.8888888888888888,19.0,0.6666666666666666
c32ad03289a65039dc694861fd456f5815ec9e71,flink,False,2011-01-10 22:00:55,flink,,1,0,1,1,1,0.0,2.0,1.0,4.0,19,19.0,17.0,done,821.0,,False,293.437600046154,4.15004609676335,13.0,0.0443024343095611,0.0,0.0,0.5,0.0,1.0,9.0,0.6216216216216216
991844b95a54903c4b8d07dad219b7e34cf9115f,flink,False,2011-01-10 22:05:27,flink,,32,23,1,1,1,0.0,3.0,2.0,4.0,20,20.0,18.0,done,387.0,,False,1887.260445657622,5.622772798487336,76.0,0.0402700115794127,2.0,0.0,0.6956521739130435,0.0,0.2142857142857142,27.0,0.631578947368421
5a906dedb3d3c0300b8165bb0a31df087a3e1860,flink,False,2011-01-11 22:33:06,flink,,5,41,7,3,1,2.7882311133073103,0.285714285714286,18.1428571428571,5.0,16,16.0,11.0,done,450.0,,False,310.37080527953736,4.748004355388594,12.0,0.0360568225651923,1.0,0.0,0.6388888888888888,0.6666666666666666,0.5444444444444444,15.0,0.625
4db616f96612173258550fed83518d9455308085,flink,False,2011-01-11 23:21:44,flink,,0,3,2,2,1,0.91829583405449,1.0,10.5,5.0,18,18.0,13.0,done,277.0,,False,185.75424759098897,4.626844900966206,5.0,0.026917284879587,0.0,0.0,0.6,0.0,0.75,16.0,0.7142857142857143
bda4f9385210cf981b8c6b4626dba49ca6f68f3b,flink,False,2011-01-14 20:16:41,flink,,107,26,1,1,1,0.0,2.0,2.0,3.0,2,2.0,1.0,done,249.0,,False,378.3781160949456,4.7193736940285005,16.0,0.0587138222637362,0.3333333333333333,0.0,0.9474358974358976,2.8333333333333335,0.1341269841269841,23.833333333333332,0.4158459595959596
f850e77d4ba974eab8ec51636ac58a90ab472d40,flink,False,2011-01-22 04:06:11,flink,,1,1,1,1,1,0.0,2.0,1.0,3.0,58,58.0,43.0,done,104.0,,False,130.79881092001085,4.348143353246925,5.0,0.0382266472059728,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,17.0,0.5909090909090909
d9a2914d0c3fc866e16a2cc4b67f83198a71a16c,flink,False,2011-01-22 04:18:28,flink,,1,1,1,1,1,0.0,2.0,1.0,4.0,59,59.0,44.0,done,164.0,,False,275.09775004326934,4.4612756441163715,11.0,0.0399857868640141,0.0,0.0,1.0,1.0,0.6666666666666666,13.0,0.6470588235294118
b7da564a568c38d7d2f8c43dd4388892eb2def3c,flink,False,2011-01-25 03:52:18,flink,,4,4,1,1,1,0.0,2.0,3.0,5.0,61,61.0,46.0,done,547.0,,False,1702.9001447706462,4.768598123459566,64.0,0.0375829435428345,3.0,0.0,0.7941176470588235,1.0,0.4,19.0,0.6714285714285714
558f8e80b761c53e1dde10c07d84cc486feb6711,flink,False,2011-01-25 18:32:00,flink,,8,1,1,1,1,0.0,2.0,3.0,5.0,62,62.0,47.0,done,451.0,,False,1194.2366031106922,4.50084495017674,33.0,0.027632715254283,2.0,2.0,0.5,2.0,0.3333333333333333,22.0,0.6538461538461539
cc7c32127d0419ddddadba4864ac123f0f2c0845,flink,False,2011-01-25 22:07:14,flink,,27,6,2,1,1,0.999337504168885,1.0,13.0,5.0,26,26.0,20.0,done,457.0,,False,592.485390031647,4.403400435851842,18.5,0.0317766855158457,0.0,0.0,1.0,4.5,0.3095238095238095,27.5,0.5833333333333333
cb1e77871fc50ab40e010d5ce4d4ca1dd74f5f4e,flink,False,2011-01-27 05:55:43,flink,,0,2,1,1,1,0.0,2.0,15.0,9.0,29,29.0,22.0,done,276.0,,False,57.3594000115385,4.100816878908575,2.0,0.0348678682063912,0.0,0.0,0.2,0.0,0.5,11.0,0.5
d4e9af3971d2462690ce3e8d18b55e162d8c5691,flink,False,2011-01-27 22:47:44,flink,,6,0,1,1,1,0.0,2.0,0.0,4.0,11,11.0,6.0,done,357.0,,False,1405.743106843494,5.364570928345873,49.0,0.0348570089097049,1.0,0.0,0.8461538461538461,0.0,0.44,30.0,0.5056179775280899
c54d769f41354da7fd2953ac3d7eaea2b1ab568a,flink,False,2011-01-28 06:41:51,flink,,2,2,1,1,1,0.0,0.0,0.0,0.0,32,32.0,25.0,done,258.0,,False,65.72920075410865,4.058694969562842,2.0,0.0304278764545145,0.0,0.0,0.0,0.0,1.0,11.0,0.5
f412988a18f8dea85fb34935b24159124ec27c1c,flink,False,2011-01-29 00:52:29,flink,,6,14,4,3,3,1.63875868091501,1.0,21.5,2.75,4,4.0,0.481481481481481,done,355.0,,False,1570.5654130425876,5.186626722749488,54.0,0.0343825220850802,0.0,0.0,0.8888888888888888,1.0,0.1333333333333333,28.0,0.6144578313253012
016e2c83f358f10daa5d89eb0dedbdc3e6ba2fa4,flink,False,2011-01-29 03:05:27,flink,,8,8,2,2,1,1.0,1.0,0.0,4.0,82,82.0,64.0,done,819.0,,False,612.0033730085577,5.061233582199176,23.0,0.0375814922178188,2.0,0.0,0.8333333333333334,1.0,0.3,24.0,0.517718715393134
1fe936076aa5274125328761308ae5d72e4de5c1,flink,False,2011-01-29 03:54:41,flink,,1,0,1,1,1,0.0,1.0,0.0,1.0,83,83.0,65.0,done,120.0,,False,625.134403875474,5.048410313651554,28.0,0.0447903680015306,1.0,0.0,0.8888888888888888,1.0,0.2307692307692307,15.0,0.6938775510204082
ab960f264f4ce2cdbe130c0c5b83d20e05c42823,flink,False,2011-01-29 03:54:53,flink,,1,0,1,1,1,0.0,2.0,0.0,7.0,84,84.0,7.0,done,1088.0,,False,437.59408271283183,4.846475567064963,14.0,0.0319931200010933,1.0,0.0,0.6666666666666666,1.0,0.1428571428571428,17.0,0.6764705882352942
bdc5e5d3452e9d0d07004ad18c146bd152b137c8,flink,False,2011-01-30 02:14:51,flink,,8,4,1,1,1,0.0,1.0,43.0,2.0,86,86.0,67.0,done,464.0,,False,506.4577496209951,4.8747445241316445,19.0,0.0413280239896243,1.0,0.0,0.6944444444444444,1.0,0.4102564102564102,18.5,0.9027777777777778
2e700e98735802563c9d1408d6f44154a2ed2bab,flink,False,2011-01-30 07:23:21,flink,,9,6,2,2,1,0.91829583405449,1.0,0.0,2.0,37,37.0,27.0,done,130.0,,False,207.24669692459008,4.563259285515702,5.666666666666667,0.0297332996003199,0.3333333333333333,0.0,0.2777777777777777,0.0,0.5694444444444444,14.666666666666666,0.5673881673881674
a3c110c6cb67b871630d3b94a56b6516e8476b07,flink,False,2011-02-01 19:44:17,flink,,124,142,3,2,1,1.4462914047730702,1.0,0.0,2.3333333333333304,91,91.0,69.0,done,540.0,,False,839.0147072247561,4.650640410844249,22.333333333333332,0.0290554859230155,0.6666666666666666,0.0,0.7880701754385965,0.0,0.3602564102564102,20.333333333333332,0.6343434343434343
9aa425319fa22b80ec495190c4ffac27b57a9099,flink,False,2011-02-01 22:57:48,flink,,3,3,2,1,1,0.91829583405449,0.5,2.0,1.5,41,41.0,31.0,done,276.0,,False,65.72920075410865,4.058694969562842,2.0,0.0304278764545145,0.0,0.0,0.0,0.0,1.0,11.0,0.4545454545454545
b914aac3e51c8d16be647d7d17e397370da1c8fb,flink,False,2011-02-02 05:59:14,flink,,82,54,18,9,1,3.7896283257998,0.166666666666667,23.6666666666667,3.88888888888889,95,95.0,72.0,done,6470.0,,False,479.7903759153078,4.581961838048644,18.055555555555557,0.0444723744281624,0.8333333333333334,0.0555555555555555,0.6537543108989854,0.5555555555555556,0.4136023698523698,16.944444444444443,0.5767764224288902
e62a943b461104ae11846f4a73856fa18c05b402,flink,False,2011-02-02 06:34:13,flink,,68,46,6,1,1,1.45919573304791,0.166666666666667,47.0,2.0,96,96.0,73.0,done,1128.0,,False,649.1169809160929,4.700815841199876,31.0,0.0490563905351839,0.875,0.0,0.59869373885918,1.375,0.3110882173382173,23.25,0.7286371925057208
9061811b63f63fdcc0b29c23a368e4ccbcb0d9a3,flink,True,2011-02-04 01:34:23,flink,2051.0,12,14,1,1,1,0.0,1.0,0.0,1.0,103,103.0,79.0,done,186.0,2016-09-16 10:34:45,False,2441.696926674385,5.028530355477545,81.0,0.0331736503065197,1.0,0.0,0.85,0.0,0.1578947368421052,23.0,0.437956204379562
22caf310b241855c1691480b1f158856d99b0864,flink,False,2011-02-04 22:30:56,flink,,4,0,2,2,1,0.811278124459133,1.0,3.5,4.0,1,1.0,1.0,done,444.0,,False,655.7122185803925,4.808550850572823,22.5,0.0405756291204135,0.5,0.5,0.35,2.0,0.358974358974359,17.5,0.7836538461538461
77285c233f95111d4fa9d5febec08cefc639b082,flink,False,2011-02-05 00:21:47,flink,,1,1,1,1,1,0.0,1.0,0.0,1.0,4,4.0,2.0,done,140.0,,False,583.4587769504424,4.741908741613097,25.0,0.0428479285728928,1.0,0.0,0.4545454545454545,1.0,0.1428571428571428,29.0,0.9705882352941176
1dd3ee6137660cbe3c1b4ecae2bc3bc5f2056403,flink,False,2011-02-05 00:28:12,flink,,2,7,1,1,1,0.0,1.0,0.0,2.0,5,5.0,3.0,done,140.0,,False,226.9977353711304,5.104471478148671,9.0,0.0396479726341121,1.0,0.0,0.6666666666666666,1.0,0.25,25.0,1.0
6ae66029c7ac5403fa9669f68c7678ff7d469c3c,flink,False,2011-02-07 00:19:45,flink,,21,10,2,2,1,0.869137580612638,1.0,24.0,4.5,106,106.0,81.0,done,163.0,,False,135.7068586817104,4.659771663013134,6.0,0.0442129458915007,0.0,0.0,0.5,1.0,0.4,14.0,0.3809523809523809
3924a8e7d80c00e4fade39e32e0a47b70e822c23,flink,False,2011-02-08 00:22:58,flink,,5,3,1,1,1,0.0,1.0,0.0,2.0,9,9.0,3.0,done,152.0,,False,88.81055323538621,4.175202892741127,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,0.8
ec3b9bd5f50ba008c1e26f826d61600db1af9df8,flink,False,2011-02-09 19:20:33,flink,,20,6,2,2,1,0.3912435636292561,1.5,5.5,6.0,109,109.0,83.0,done,822.0,,False,597.4313578058392,4.895365229216426,18.333333333333332,0.0321938470020564,1.3333333333333333,0.6666666666666666,0.7166666666666667,1.0,0.3882783882783883,20.0,0.698974358974359
a18b96858ab41cca1c690703eef387276fd9e795,flink,False,2011-02-09 19:37:32,flink,,8,2,1,1,1,0.0,2.0,10.0,10.0,110,110.0,84.0,done,905.0,,False,48.61126857509342,4.297702803653632,3.5,0.0763225670987902,0.0,0.0,0.0,1.5,0.4166666666666666,10.5,0.4772727272727273
93f0fae9a1016cb67a49e3895acae13da6f752bd,flink,False,2011-02-10 23:42:44,flink,,1,1,1,1,1,0.0,4.0,0.0,9.0,1,1.0,1.0,done,414.0,,False,452.9546635134159,4.847787982592062,13.0,0.0287004440999975,1.0,0.0,0.8181818181818182,0.0,0.3333333333333333,22.0,0.7105263157894737
1dedcaf309f0b2028c11815f752882c397ab0b7b,flink,False,2011-02-14 06:10:27,flink,,3,3,1,1,1,0.0,1.0,0.0,1.0,8,8.0,4.0,done,453.0,,False,360.0,4.521443764307908,13.0,0.0361111111111111,0.0,0.0,0.6666666666666666,0.0,0.6153846153846154,11.0,0.4
7dcddf925c0e868313d97eb812aa8908752fdb79,flink,False,2011-02-15 05:14:29,flink,,1,6,1,1,1,0.0,2.0,5.0,7.0,71,71.0,57.0,done,171.0,,False,72.04362537192512,4.42993269388206,4.5,0.0762643714757758,0.5,0.0,0.125,2.0,0.1666666666666666,15.0,0.6433566433566433
4cbfcdd0b10a5987d4efda9923973337b3093471,flink,False,2011-02-15 05:40:21,flink,,33,73,6,4,1,2.46421157865406,0.833333333333333,7.0,7.16666666666667,72,72.0,58.0,done,2602.0,,False,1040.170640566596,5.228410187166002,39.333333333333336,0.0389404599951316,0.0,0.0,0.9494200244200244,1.0,0.0988714988714988,28.0,0.533369644927022
f34c9d61ad48c1355e123c5930470ca175bc7dc9,flink,False,2011-02-15 07:06:39,flink,,6,1,1,1,1,0.0,2.0,55.0,3.0,73,73.0,59.0,done,114.0,,False,186.43265979147736,4.701254761852784,5.5,0.0280893385216103,0.0,0.0,0.475,0.0,0.5277777777777778,18.5,0.8161764705882353
ec6ef390e9b96064bd7bc1f61bde973ba736d61e,flink,False,2011-02-15 20:01:22,flink,,39,29,1,1,1,0.0,2.0,6.0,5.0,74,74.0,60.0,done,519.0,,False,1443.577295662827,5.157360267656777,59.0,0.0352726432036055,1.0,0.0,0.7333333333333334,1.5,0.248641304347826,21.5,0.5517399267399268
6e81614c6ce3d2d6cdf0ea818f4236ff9df88ca3,flink,False,2011-02-16 03:08:31,flink,,19,11,1,1,1,0.0,2.0,0.0,4.0,122,122.0,90.0,done,306.0,,False,450.06372759847454,4.772514542059904,15.0,0.0327744948896132,2.0,0.5,0.4848484848484848,0.5,0.3666666666666667,21.5,0.4313543599257885
cd9abb089fb0abcbee877360b44ac18fb2fe4d58,flink,False,2011-02-16 19:15:27,flink,,10,1,1,1,1,0.0,2.0,0.0,7.0,77,77.0,62.0,done,529.0,,False,2327.3740341388866,5.222766467736162,105.0,0.0451152236210495,2.0,0.0,0.6842105263157895,3.0,0.4583333333333333,24.0,0.5548780487804879
4fd5480f8528ea0dbfa4fddcda3c3ac86cd313bd,flink,False,2011-02-16 19:18:29,flink,,2,4,1,1,1,0.0,1.0,12.0,1.0,78,78.0,63.0,done,166.0,,False,166.8119784424056,4.463414704350389,6.333333333333333,0.0456422209927384,0.6666666666666666,0.0,0.6666666666666666,0.0,0.4222222222222222,16.333333333333332,0.8783068783068783
f0783f831fc9202549d8899e93eabfaf9eca0ccd,flink,False,2011-02-16 19:43:35,flink,,4,5,2,2,1,0.7642045065086199,0.5,28.5,1.5,79,79.0,64.0,done,281.0,,False,216.22049948713035,4.324320663757431,8.666666666666666,0.0370548477107828,0.0,0.0,1.0,0.0,0.5873015873015873,16.333333333333332,0.912280701754386
e214c7e17bb935d99ba1c22de5ba33ce84ace532,flink,False,2011-02-17 21:14:56,flink,,3,2,1,1,1,0.0,1.0,3.0,2.0,11,11.0,6.0,done,453.0,,False,221.02235125388944,4.5440032331760225,8.5,0.0424325102993475,0.0,0.0,0.6666666666666666,0.0,0.3076923076923077,12.5,0.4916666666666667
ff775ded34f16aaf36c37f94132fe904e484bea9,flink,False,2011-02-17 23:29:11,flink,,46,42,5,3,1,1.1240793912013798,0.2,2.4,2.2,14,14.0,7.0,done,767.0,,False,1496.6480902088954,5.0883404343889955,56.0,0.0458280910231158,0.0,0.0,0.99,2.5,0.1444444444444444,23.0,0.4724556489262371
4df3622bffdf324e2ad2ee444db73c5a9ee38b40,flink,False,2011-02-20 06:47:07,flink,,0,8,2,1,1,1.0,0.5,7.0,4.0,85,85.0,68.0,done,166.0,,False,293.823851857655,4.9645975676296885,11.0,0.0374380728399759,0.0,0.0,0.9,0.0,0.2857142857142857,15.0,0.6538461538461539
05502b70acc457dabcc327895048ceb69a19a417,flink,False,2011-02-21 20:47:29,flink,,70,93,6,3,1,1.7895729675975702,0.5,13.166666666666698,5.5,33,33.0,19.0,done,3147.0,,False,560.2150975394413,4.969454903586134,23.428571428571427,0.048322808496842,0.6428571428571429,0.0,0.8907772254200825,0.7142857142857143,0.4910116470830757,23.857142857142858,0.6336266664771104
e101fff06c1baa5b982826392de4136d96a1b581,flink,False,2011-02-21 21:57:19,flink,,6,1,1,1,1,0.0,2.0,18.0,11.0,130,130.0,95.0,done,867.0,,False,767.5644418093625,4.889830065849281,33.0,0.0429931328270103,1.0,0.0,0.55,2.0,0.4166666666666667,19.0,0.6491228070175439
f51ad0a8a2c0dbae59bb435587a22934eeb3b886,flink,False,2011-02-22 03:25:11,flink,,2,2,1,1,1,0.0,2.0,5.0,5.0,88,88.0,69.0,done,369.0,,False,851.6019420680523,5.24512416752357,34.0,0.0399247562980346,2.0,0.0,0.9090909090909092,0.0,0.5,17.0,0.5416666666666666
83e2433cf920bee9f311123fe0f560e24a8418d8,flink,False,2011-02-22 03:27:10,flink,,3,1,1,1,1,0.0,1.0,8.0,3.0,89,89.0,70.0,done,119.0,,False,474.5239332045309,4.98172281621445,17.0,0.0358253795234235,0.0,0.0,0.8333333333333334,0.0,0.3,25.0,0.6470588235294118
1508071fc1803db3f8725c5fd4e5990aeac1cc97,flink,False,2011-02-22 03:27:48,flink,,9,20,1,1,1,0.0,2.0,5.0,10.0,90,90.0,71.0,done,595.0,,False,2137.6443284963543,5.407819662167931,52.5,0.0238964491467011,2.5,0.0,0.8688172043010753,4.0,0.3095238095238095,28.0,0.4741938472942921
7947d78d53cb6c254f0d4a36ef51ac889e3b41c8,flink,False,2011-02-22 05:02:32,flink,,17,1,2,2,2,0.309543429150325,1.0,0.0,5.0,39,39.0,1.84718500715098,done,273.0,,False,159.81495041679713,4.50887952854112,7.0,0.0438006580845159,0.0,0.0,1.0,0.0,0.8571428571428571,11.0,1.0
89eeb3b940185c6852290c0f895deee2de974a58,flink,False,2011-02-22 07:10:40,flink,,6,1,1,1,1,0.0,0.0,0.0,0.0,94,94.0,72.0,done,243.0,,False,1120.0931627900625,5.223872081342727,46.0,0.0410680124905125,3.0,0.0,0.8148148148148148,0.0,0.4814814814814814,32.0,0.625
0dcbb2280df7201072c6339bbe58ddb9f6652a60,flink,False,2011-02-22 21:32:00,flink,,43,37,2,1,1,0.769192829013014,1.5,11.5,3.0,137,137.0,98.0,done,750.0,,False,187.52721365798268,4.468445656583039,6.333333333333333,0.0337226136054856,0.0,0.0,0.4058441558441559,0.3333333333333333,0.3888888888888888,15.0,0.6900584795321637
9b9212ef05cdc1a0d5dd67ea91f3fed30579c337,flink,False,2011-02-22 22:12:36,flink,,6,1,1,1,1,0.0,2.0,5.0,4.0,138,138.0,99.0,done,520.0,,False,1359.063373300385,5.03167341693378,55.0,0.0404690473457735,0.0,0.0,1.0,2.0,0.0588235294117647,15.0,0.6527777777777778
3069821aa2183732c345f9c19e1e23f388eb6740,flink,False,2011-02-23 18:13:03,flink,,1,1,1,1,1,0.0,2.0,16.0,2.0,4,4.0,3.0,done,276.0,,False,2317.98110748757,4.847078691953466,48.0,0.0207076752459068,0.0,0.0,0.4516129032258064,0.0,0.5,44.0,0.6865671641791045
3e4a21ef45468cd919c4b0538a0b25fa00694426,flink,False,2011-02-24 02:08:04,flink,,1,3,2,2,1,1.0,0.5,17.0,1.5,6,6.0,4.0,done,393.0,,False,712.3454245161145,4.805874053045408,21.5,0.032086666440186,0.0,0.0,0.6626984126984128,0.0,0.3583333333333333,20.0,0.6733870967741935
5d7c5620804eddd59206b24c87ffc89c12fd1184,flink,False,2011-02-25 18:47:05,flink,,188,116,20,11,2,3.2082050231132,0.25,36.15,3.75,13,13.0,0.691162109375,done,8349.0,,False,596.8520713707238,4.8469410234755665,22.954545454545453,0.0400191408254741,0.7727272727272727,0.1363636363636363,0.690508796758797,0.4090909090909091,0.4772319629271501,18.5,0.7051864044905898
cbb57f8e176b9f54d6c3545276313cb972f226a3,flink,False,2011-02-25 19:10:36,flink,,1,0,1,1,1,0.0,2.0,2.0,3.0,14,14.0,1.0,done,276.0,,False,2317.98110748757,4.847078691953466,48.0,0.0207076752459068,0.0,0.0,0.4516129032258064,0.0,0.5,44.0,0.6764705882352942
d6b7493b110fda2790845e55409593b09f859c6b,flink,False,2011-02-25 19:33:50,flink,,26,18,1,1,1,0.0,2.0,10.0,10.0,15,15.0,8.0,done,704.0,,False,228.40050598449557,4.438172746262516,10.0,0.0437827401340294,1.0,0.0,0.625,1.0,0.25,16.0,0.7333333333333333
f2d758b2693347701e6cc67b1316825dbe2a8af6,flink,False,2011-02-28 00:57:38,flink,,11,2,1,1,1,0.0,2.0,1.0,15.0,145,145.0,103.0,done,884.0,,False,321.28742946139516,4.87601198995303,13.5,0.0422165363898042,0.5,0.0,0.6826923076923077,0.5,0.2857142857142857,17.5,0.5327468230694037
54ca0e042ae0d2f058911da1e6d9905d576f5224,flink,False,2011-02-28 00:58:34,flink,,1,1,1,1,1,0.0,1.0,72.0,2.0,146,146.0,104.0,done,54.0,,False,190.19550008653871,4.672873529509504,7.0,0.0368042356250016,1.0,0.0,1.0,1.0,0.4,29.0,0.3888888888888889
7d4e1eef17c32eef647c0f49e60f56484b8c2a87,flink,False,2011-02-28 03:11:13,flink,,1,1,1,1,1,0.0,2.0,2.0,3.0,105,105.0,6.0,done,174.0,,False,133.437600046154,4.391531774596633,8.0,0.0599531166420328,0.0,0.0,1.0,1.0,0.0,13.0,0.625
c8817968e91de284e64092d6b57ec2ee1cf34eeb,flink,False,2011-02-28 04:57:14,flink,,10,4,1,1,1,0.0,1.0,50.0,1.0,147,147.0,105.0,done,110.0,,False,140.1816079436383,4.456244783189837,7.0,0.0499352240474687,0.0,0.0,0.0,1.0,0.5,12.0,0.6111111111111112
5128882a6ca5ed40c3b24a077a338712e0fcf1e8,flink,False,2011-02-28 05:11:24,flink,,11,15,1,1,1,0.0,2.0,2.0,6.0,148,148.0,106.0,done,844.0,,False,1158.017631762967,5.25850016939503,42.5,0.0369420419319282,1.5,3.5,0.6847290640394088,0.5,0.4555921052631578,19.5,0.6519480519480519
203945628ea70f74406524672e1349ac6394d999,flink,False,2011-03-03 01:28:50,flink,,49,12,2,2,1,0.6807937753703209,1.5,34.5,4.0,155,155.0,110.0,done,1050.0,,False,385.2291691905552,4.553224588293087,14.5,0.0385848612741066,0.0,0.0,0.35,0.0,0.7142857142857143,13.0,0.5710447761194031
cb7a0e80415ef4c34545066a8684294f3e8788ff,flink,False,2011-03-03 01:30:34,flink,,27,27,13,7,1,3.2734060206819904,0.307692307692308,27.1538461538462,5.307692307692308,156,156.0,111.0,done,6003.0,,False,477.1324903658737,4.748578914600219,18.0,0.0406468898108578,0.6,1.7333333333333334,0.4866748066748066,1.6666666666666667,0.468944388944389,16.466666666666665,0.6531235619202617
f71f0517650147ad2f88967a1b0a15c8d53028e3,flink,False,2011-03-03 09:16:17,flink,,93,46,1,1,1,0.0,3.0,2.0,15.0,6,6.0,4.0,done,1177.0,,False,832.7960686195429,4.904526958585276,33.5,0.0601047483256268,0.5,1.0,0.8928571428571428,3.5,0.3,21.0,0.5990990990990991
9a868daf2a392b5ea8abf2b1a1e35dc05f0bc436,flink,False,2011-03-03 19:19:38,flink,,30,26,1,1,1,0.0,2.0,0.0,7.0,157,157.0,112.0,done,1076.0,,False,589.3714501644235,4.604174116070896,22.0,0.0373279024524557,0.0,0.0,0.3,0.0,0.625,14.0,0.5633802816901409
cb9ccde5fcef9b474261b352e8b84db992f1d318,flink,False,2011-03-03 20:02:17,flink,,4,7,2,2,1,0.94566030460064,2.0,11.0,6.5,112,112.0,77.0,done,346.0,,False,656.5780353189539,5.2115653335739545,29.0,0.0441683980273758,0.0,0.0,1.0,1.0,0.0909090909090909,28.0,0.5476190476190477
cbf6ad8e2c9dfb3cafab4c605d23665d7e9ca38f,flink,False,2011-03-03 21:31:04,flink,,16,9,9,7,1,3.0448894517332405,0.555555555555556,10.8888888888889,6.888888888888888,158,158.0,113.0,done,5020.0,,False,557.2981337490558,4.742178532043102,20.0,0.0386984652073389,0.375,0.25,0.3813072344322344,1.5,0.4918269230769231,17.125,0.5782591826359482
141e550169d2693b95a7ac294d912e490713555e,flink,False,2011-03-05 02:42:16,flink,,120,128,2,1,1,0.763393921529634,1.5,17.5,2.5,166,166.0,120.0,done,359.0,,False,1251.5570793572765,4.910069385921522,31.25,0.026573411057781,0.0,0.0,0.4366481083748636,0.0,0.3447468102073365,22.0,0.6716451522625106
df5d0e0d6eb23430020eb3a81cc1fc2cf10dcec5,flink,False,2011-03-05 03:13:27,flink,,12,2,1,1,1,0.0,3.0,0.0,9.0,169,169.0,122.0,done,558.0,,False,583.9731685033711,4.940404110489466,28.0,0.0479474083916551,1.0,0.0,0.25,1.0,0.5454545454545454,19.0,0.5555555555555556
