commit_id,project,buggy,date,repo,gap,LA,LD,NF,ND,NS,Entropy,NDEV,AGE,NUC,EXP,REXP,SEXP,target,LT,fix_date,fix,HV,TE,DD,DD_HV,MDNL,NB,EC,NOP,NOGV,NOMT,II
6eaee4cf06cca1723afc948448d5b3cb6bfb7bcb,groovy,False,2003-12-14 04:24:10,groovy,,3,3,1,1,1,0.0,1.0,4.0,4.0,311,311.0,243.0,done,371.0,,False,109.0531013092006,4.3759610419400605,6.0,0.0553942552600996,0.0,0.0,0.8333333333333333,2.5,0.225,12.5,0.0
6d71ff5d798fa90368803dc27b4363f92a1ec2b9,groovy,False,2003-12-17 08:21:55,groovy,,15,2,1,1,1,0.0,1.0,0.0,5.0,317,317.0,247.0,done,138.0,,False,494.93931282452473,4.756748768045956,14.0,0.0282862961927688,0.0,0.0,0.5,0.0,0.125,23.0,0.0
8b99b00f9639da751707e3e981266b996486ec73,groovy,False,2003-12-17 18:24:06,groovy,,30,7,2,2,1,0.9090221560878148,1.0,0.0,13.5,322,322.0,250.0,done,1130.0,,False,38.05374780501027,4.083616975397233,2.0,0.0525572411487068,0.0,0.0,1.0,2.0,0.0,15.0,0.0
ca8bdf1f5b05e37d9bc5114dbecd0c2f5f249a38,groovy,False,2003-12-18 16:05:30,groovy,,24,5,3,3,1,1.07355199917306,1.0,1.6666666666666698,64.0,21,21.0,21.0,done,4055.0,,False,719.2877833947333,4.66079653104477,20.75,0.0312773656211084,0.25,0.0,0.7633928571428572,1.5,0.2542016806722689,20.0,0.2136243386243386
5ac9a33faaf8fbe776b46f105ff83b017aab9102,groovy,False,2003-12-18 18:21:58,groovy,,54,57,4,3,1,0.910903108727772,0.75,0.0,26.0,326,326.0,254.0,done,2299.0,,False,571.5856468145487,4.889589525992664,35.0,0.0612331681088482,0.0,0.0,0.6923076923076923,1.0,0.5789473684210527,27.0,0.0
5d8b2c825ee3891619957b8ce4480ae1870fe825,groovy,False,2003-12-19 00:29:43,groovy,,59,9,4,4,1,1.68863762452896,0.75,13.75,27.0,329,329.0,256.0,done,2429.0,,False,306.0533851002223,4.312903395356673,14.333333333333334,0.0775846379974852,0.3333333333333333,0.0,0.3,3.0,0.0861111111111111,20.0,0.0
90519817e9f921732cbc967f5153490461719f02,groovy,False,2003-12-19 01:05:57,groovy,,19,4,1,1,1,0.0,3.0,0.0,102.0,331,331.0,258.0,done,2335.0,,False,543.6934565366378,4.918661365790158,22.0,0.0404639778822085,1.0,1.0,0.6363636363636364,3.0,0.3636363636363636,16.0,0.0
8d9486a6a4cad4d82a114f9eb9b1a8e519e5ef0a,groovy,False,2003-12-23 23:27:16,groovy,,1,1,1,1,1,0.0,3.0,0.0,69.0,350,350.0,273.0,done,1293.0,,False,199.03672606650855,4.428218028913572,9.0,0.045217785570853,0.0,0.0,0.5,1.0,0.25,24.0,0.0
be0f73d1bb387dc332a95c34a5729ec99bb028c1,groovy,False,2003-12-23 23:30:57,groovy,,5,0,2,2,1,0.970950594454669,1.5,0.0,36.0,351,351.0,274.0,done,1293.0,,False,24.0,3.826874881864637,1.0,0.0416666666666666,0.0,0.0,0.0,1.0,0.0,9.0,0.0
860aa48934ac3eb2f6c0ec10fec7637e31ee73c2,groovy,False,2003-12-24 00:51:34,groovy,,4,2,2,1,1,0.91829583405449,0.5,26.0,2.0,358,358.0,277.0,done,260.0,,False,82.35153865675576,4.316838997587391,3.5,0.0363970139735872,0.0,0.0,1.0,2.0,0.6428571428571428,17.0,0.0
b6616e5fb6d537229d307cf8647ef483468175a6,groovy,True,2003-12-29 19:38:18,groovy,3867.0,52,2,2,2,1,0.38094658570539,1.0,6.0,14.0,364,364.0,279.0,done,1128.0,2014-08-01 09:04:02,False,151.6206750336681,4.625484532874709,8.0,0.0527632527570765,1.0,0.0,1.0,2.0,0.0,19.0,0.0
5524eac9cd6ef31fe98cbb9176ba526264a0a492,groovy,False,2003-12-31 22:00:11,groovy,,23,0,2,2,1,0.8865408928220899,1.5,0.0,11.0,372,372.0,287.0,done,1022.0,,False,868.9880128266838,5.156832141318198,38.0,0.0437290266828789,2.0,1.0,0.8823529411764706,2.0,0.2352941176470588,21.0,0.0
bcd6de4f8aa10b5d9f5a3ea60d134c960d7359c1,groovy,False,2004-01-06 00:07:48,groovy,,2,4,1,1,1,0.0,2.0,5.0,30.0,393,393.0,304.0,done,504.0,,False,355.74426423226265,4.574925356681998,5.0,0.0140550403835479,0.0,0.0,0.4,1.0,0.0,10.0,0.6666666666666666
047575342f452aedbdd30d19446fda52d7fb5540,groovy,False,2004-01-06 02:51:18,groovy,,25,2,4,3,1,1.5759136532083795,0.5,10.25,9.75,398,398.0,309.0,done,881.0,,False,493.1968140224662,4.078334339548927,17.333333333333332,0.0639676212870434,0.3333333333333333,0.0,0.2708333333333333,0.3333333333333333,0.6666666666666666,13.666666666666666,0.0
187aa768be7fb1c50a74f573c64b18fe26b65650,groovy,False,2004-01-06 03:59:07,groovy,,20,14,1,1,1,0.0,1.0,0.0,9.0,402,402.0,311.0,done,189.0,,False,234.97574746196753,4.763039494733351,8.5,0.0390409136411395,0.5,0.5,0.375,1.5,0.1458333333333333,15.5,0.2058823529411764
937e981346501cc136cec2534d543605da3c6c97,groovy,False,2004-01-06 04:49:40,groovy,,13,7,1,1,1,0.0,1.0,0.0,13.0,404,404.0,312.0,done,233.0,,False,192.56842503028855,4.410218228362108,6.0,0.031157755997933,0.0,0.0,0.75,0.0,0.25,19.0,0.6
e8ede3636935aefdf7ed4fc7ea5b7b5769b7d197,groovy,False,2004-01-06 21:02:41,groovy,,5,2,1,1,1,0.0,3.0,0.0,26.0,409,409.0,316.0,done,1149.0,,False,212.806220735248,4.6100187618121815,11.0,0.0516265491873426,0.5,0.0,0.75,2.0,0.0625,15.5,0.0
ac3290a353784318b31ea3a24bd1343aa239ab9a,groovy,False,2004-01-06 21:25:24,groovy,,12,4,1,1,1,0.0,2.0,19.0,5.0,410,410.0,317.0,done,164.0,,False,181.11039140121423,4.637291845722775,12.0,0.0662579320112912,0.0,0.0,0.75,2.0,0.1666666666666666,15.0,0.0
0a0079962d191f69e989b13cc8cd727bd72707df,groovy,False,2004-01-07 03:35:35,groovy,,21,1,2,2,1,0.994030211476956,1.5,21.5,24.5,417,417.0,323.0,done,511.0,,False,512.6840152296381,4.724576480652879,23.0,0.0448619409163712,0.0,0.0,0.8888888888888888,1.0,0.375,14.0,0.0
f855a6a3eb97a53ef5699c6daf2b684a23ff68aa,groovy,False,2004-01-08 00:49:10,groovy,,3,0,1,1,1,0.0,2.0,1.0,36.0,422,422.0,327.0,done,1510.0,,False,68.11428751370197,4.208196592277087,4.0,0.0587248306633957,0.0,0.0,1.0,2.0,0.0,12.0,0.0
fe400421a571860035ad5b0e2d60f76a6062d7c2,groovy,False,2004-01-08 05:19:16,groovy,,20,6,2,2,1,0.779349837292085,1.0,1.0,21.5,25,25.0,25.0,done,1694.0,,False,146.59188773240447,4.284416102549909,7.857142857142857,0.058174404469528,0.1428571428571428,0.0,0.4714285714285715,1.5714285714285714,0.3299319727891156,17.142857142857142,0.0252100840336134
f68bc85579f1d60a764a1b2b28a22042d1d0b404,groovy,False,2004-01-08 05:19:43,groovy,,26,31,10,4,1,2.95615311290398,0.4,30.4,8.6,26,26.0,26.0,done,587.0,,False,195.21620512037933,4.374340648425757,5.0,0.02683199656073,0.1666666666666666,0.0,0.398015873015873,0.0,0.0333333333333333,15.333333333333334,0.0
896e2aeb29e82310db454f352ea3f63805735f51,groovy,False,2004-01-08 19:20:58,groovy,,1,1,1,1,1,0.0,1.0,15.0,2.0,435,435.0,339.0,done,463.0,,False,185.4660401983375,4.497259632536386,8.0,0.0431345813575617,1.0,0.0,0.75,2.0,0.0,23.0,0.0
5552d7610486e8c936d30af6af3c55d964116a0f,groovy,False,2004-01-09 03:16:30,groovy,,25,1,3,3,1,1.54858060652285,1.0,0.0,39.6666666666667,449,449.0,350.0,done,2551.0,,False,227.5489532989615,4.590996629037785,7.0,0.0307626112909566,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,13.0,0.0
