commit_id,project,buggy,date,repo,gap,LA,LD,NF,ND,NS,Entropy,NDEV,AGE,NUC,EXP,REXP,SEXP,target,LT
8b387823be8fc3659782445fea63ba36bf4e0659,hbase,False,2007-10-12 06:49:40,hbase,,32,34,3,1,1,1.33028676569529,1.0,4.0,29.3333333333333,61,61.0,53.0,done,2365.0
0b92e8826afb00476e98837f35ba083fa164cc69,hbase,False,2007-10-17 09:09:55,hbase,,30,13,3,2,2,0.7372630092079079,1.0,5.0,54.3333333333333,67,67.0,1.96679686551914,done,776.0
e92a4023d50f0f71c9c97c348373bb49fd718ecc,hbase,False,2007-11-02 00:01:43,hbase,,14,6,2,2,2,0.286396957115956,1.5,3.0,73.5,70,70.0,1.96679686551914,done,328.0
2bd1e2cac215ffdb6ee558639d0bb164b50af3e7,hbase,False,2007-11-02 07:49:08,hbase,,25,13,3,2,2,0.570858458057401,1.0,4.66666666666667,67.0,84,84.0,1.24784851074217,done,3149.0
ad743978ed62cdf18bb3f8d580deb27b9b2195a4,hbase,False,2007-11-03 13:00:12,hbase,,3,2,2,2,2,0.7219280948873621,1.5,1.0,101.0,85,85.0,1.24784851074217,done,3099.0
41c71508dbc40d690cfbaa511226a703693ac87e,hbase,False,2007-11-04 10:47:24,hbase,,25,19,2,2,2,0.4394969869215129,1.5,0.0,102.0,86,86.0,1.24784851074217,done,3099.0
656cee4138f56ab0e2caea198a63fe531c6a0916,hbase,False,2007-11-07 05:48:27,hbase,,20,8,4,2,2,1.70796907355007,0.75,18.75,43.0,74,74.0,1.96679686551914,done,581.0
5c869d23e977fa431a4658305d56ac496e417e67,hbase,False,2007-11-07 12:48:13,hbase,,25,17,7,4,2,2.47745726450888,0.4285714285714289,23.0,22.4285714285714,75,75.0,1.96679686551914,done,550.0
bf4262e220ca8b1710866571a969dd2377f896c8,hbase,False,2007-11-14 08:38:21,hbase,,5,8,2,2,2,0.3912435636292561,1.5,5.0,89.0,78,78.0,1.96679686551914,done,283.0
025ac21ab112772d00cb0a0e911f2193b260a465,hbase,False,2007-11-16 04:38:17,hbase,,13,8,1,1,1,0.0,4.0,27.0,21.0,79,79.0,70.0,done,836.0
9052780e2d9c71128ab5b49577a4bdb02eef8602,hbase,False,2007-11-24 04:16:45,hbase,,2,3,2,2,2,0.7219280948873621,1.5,9.0,79.5,80,80.0,1.96679686551914,done,117.0
d11960feef2d28bd45dbe754c8884c3a8584b003,hbase,False,2007-11-27 15:12:46,hbase,,76,17,8,3,2,2.67435814149756,0.375,17.5,23.75,82,82.0,1.96679686551914,done,977.0
0eb95f5c54e30a3850206b9ea59543e6843e04a1,hbase,False,2007-11-27 15:19:51,hbase,,3,17,1,1,1,0.0,1.0,0.0,4.0,83,83.0,73.0,done,157.0
3786f399a65183058e16b0ddf17e34c56c7b6d36,hbase,False,2007-11-27 16:11:00,hbase,,102,85,3,2,2,0.395845491514365,1.0,0.666666666666667,96.6666666666667,91,91.0,1.24784851074217,done,4771.0
70004192f1c5760b13ddc924d69596af4f6012bf,hbase,False,2007-11-27 17:35:08,hbase,,31,7,4,2,2,1.63372190190362,0.75,32.5,49.0,92,92.0,1.24784851074217,done,1882.0
3bff065d34da5603d136a7c133f28eb9068cd626,hbase,False,2007-11-28 02:12:52,hbase,,28,5,3,2,2,1.1214210312856898,1.0,6.66666666666667,55.0,85,85.0,1.96679686551914,done,143.0
72414e6c91cbfea5b4ef308b011cdeee69716a3f,hbase,False,2007-11-29 05:38:00,hbase,,76,55,4,2,2,1.6372835107741397,0.75,1.0,67.25,93,93.0,1.24784851074217,done,3910.0
7102265285d719b55e61112224914532266ffbac,hbase,False,2007-11-29 09:37:19,hbase,,6,1,2,2,2,0.8631205685666309,1.5,4.0,101.0,87,87.0,1.96679686551914,done,2140.0
b8291d673e065fdc24d82aca9e1e4e110e8d81c2,hbase,False,2007-11-30 06:10:03,hbase,,109,67,8,2,2,2.46523863913599,0.375,32.5,42.25,94,94.0,1.24784851074217,done,5897.0
bf176b63f3ec725ec73f995b6051a689a5de8a9b,hbase,False,2007-11-30 09:01:25,hbase,,21,32,2,2,2,0.135036202802128,1.5,11.5,86.0,89,89.0,1.96679686551914,done,222.0
5a465ae05b0dc8c9bea6412f130d02cdd1a0f54d,hbase,False,2007-11-30 15:35:47,hbase,,7,5,2,2,2,0.413816850303634,1.5,0.0,94.5,90,90.0,1.96679686551914,done,1039.0
05d4458b4787555d98fd2fb2f2ab02a94af26ec2,hbase,False,2007-11-30 16:33:09,hbase,,312,280,25,3,2,3.98007668707035,0.12,16.0,11.72,91,91.0,1.96679686551914,done,2228.0
7fff3ab5f629e07a7b6d8ff56fc32dd68c9766f3,hbase,False,2007-12-01 02:06:31,hbase,,9,3,2,2,2,0.413816850303634,1.5,0.0,119.5,93,93.0,1.96679686551914,done,3147.0
fdff7385a6f420378d2136b763560c565d1613c8,hbase,False,2007-12-01 08:59:56,hbase,,3,18,2,2,2,0.276195427647939,1.5,0.0,119.5,99,99.0,1.96679686551914,done,1687.0
ffe660105ab9f1766d400d459f959aa4585e5b1a,hbase,False,2007-12-03 17:28:32,hbase,,102,82,3,2,2,0.4121134351303889,1.0,5.0,74.0,96,96.0,1.24784851074217,done,1456.0
79e64fcc4fa035d753133cbf8d81c30b6e2c30ee,hbase,False,2007-12-04 02:20:22,hbase,,5,2,2,2,2,0.8631205685666309,1.5,1.0,87.5,100,100.0,1.96679686551914,done,162.0
6fb46437057e4934603154a2ef320a554af5acfe,hbase,False,2007-12-07 07:34:38,hbase,,5,4,3,3,2,1.22439444540599,1.0,23.6666666666667,63.3333333333333,98,98.0,1.24784851074217,done,235.0
bccf1dc26f0af20b0ec70d420990e7fd9e01c4d7,hbase,False,2007-12-08 04:49:19,hbase,,20,37,6,3,3,1.96620216807458,0.5,9.16666666666667,50.8333333333333,108,108.0,1.03470002073108,done,3414.0
02022f99315a204b7ebfac3ccece5d913f373518,hbase,False,2007-12-08 08:26:30,hbase,,13,3,2,2,2,0.811278124459133,1.5,1.0,94.0,109,109.0,1.96679686551914,done,476.0
91de46cac15c5784aac2aac51bc6b6f54b125e04,hbase,False,2007-12-14 00:43:04,hbase,,44,7,4,3,2,1.8051162840399504,0.75,2.25,55.75,119,119.0,1.96679686551914,done,556.0
6da6ebed1ec106734a344d3f25c08fdcc615ab9a,hbase,False,2007-12-15 07:57:29,hbase,,63,42,4,2,2,0.809562090900288,0.75,17.0,71.0,107,107.0,1.24784851074217,done,2608.0
c73ddd1aa894e944a37cbcfb6e29782ccbaabcab,hbase,False,2007-12-18 05:53:45,hbase,,13,12,2,2,2,0.2422921890824149,1.5,12.0,108.0,108,108.0,1.24784851074217,done,209.0
c55f90590abe7d164e10f7dcdbf9ea1c5d0e4918,hbase,False,2007-12-18 15:26:11,hbase,,2,1,2,2,2,0.91829583405449,1.5,2.0,133.0,109,109.0,1.24784851074217,done,1777.0
2630fd3ceebecba5932d146bc222ab8899736ece,hbase,False,2007-12-19 03:06:45,hbase,,8,6,2,2,2,0.591672778582327,1.5,3.5,107.5,121,121.0,1.96679686551914,done,211.0
83c09ebccc58a625088ed7de4b25cfddfdf30a47,hbase,False,2007-12-19 17:22:33,hbase,,10,13,3,2,2,1.14922976151628,1.0,4.0,104.0,110,110.0,1.24784851074217,done,4303.0
db809b2145521ad8a86a21d4a1aaa7619c183908,hbase,False,2007-12-20 05:11:17,hbase,,5,3,2,2,2,0.5435644431995961,1.5,22.0,105.0,111,111.0,1.24784851074217,done,197.0
13239f413eb95d9ac808a027686ee8b0e0e48039,hbase,False,2008-01-04 13:39:02,hbase,,3,1,2,2,2,1.0,1.5,14.5,110.0,132,132.0,1.96679686551914,done,326.0
07eb878e5aaa93df5396d2601323150d26b23760,hbase,False,2008-01-04 15:56:28,hbase,,10,3,3,2,2,1.41955629857161,1.0,9.66666666666667,74.6666666666667,133,133.0,1.96679686551914,done,586.0
f5bfeea89288e354eb53182aa18f8ac6e0736ef5,hbase,False,2008-01-09 03:11:45,hbase,,17,1,3,2,2,0.9444885341662048,1.0,28.0,78.0,140,140.0,1.96679686551914,done,157.0
3d80b1a4982cca2a90e56f245e02eb329686b33e,hbase,False,2008-01-09 15:40:10,hbase,,16,10,4,2,2,1.50531287915401,0.75,17.25,69.0,143,143.0,1.96679686551914,done,1386.0
df0f5658a5dda48843e4502aca5a517128adfa4d,hbase,True,2008-01-10 15:57:00,hbase,1030.0,10,11,8,2,2,2.7966138511441403,0.375,33.125,51.625,145,145.0,1.96679686551914,done,5128.0
e3031f035f121f90591032606f46b16cb158a9f4,hbase,False,2008-01-11 08:05:31,hbase,,4,3,2,2,2,0.8631205685666309,1.5,0.0,124.0,147,147.0,1.96679686551914,done,334.0
d004f6e545fc0d1bf575435623dfae6952ac54a8,hbase,False,2008-01-11 10:19:06,hbase,,7,3,2,2,2,0.7219280948873621,1.5,0.0,125.0,148,148.0,1.96679686551914,done,335.0
7d09aec4f8edd298dd83c17793fffdbaa44c73e1,hbase,False,2008-01-15 14:58:57,hbase,,1,5,3,2,2,1.25162916738782,1.0,0.0,116.666666666667,155,155.0,1.96679686551914,done,2598.0
f8269a1e47e9c8c0379f5dc0423653ab7bab06d1,hbase,False,2008-01-17 01:26:24,hbase,,33,4,4,2,2,1.50547225250658,0.75,0.25,101.0,158,158.0,1.96679686551914,done,5217.0
5f5472e631a4e63cde1757a8c1b9a92c38e76304,hbase,False,2008-01-17 08:04:28,hbase,,30,12,3,2,2,0.530980922468767,1.0,0.666666666666667,104.0,159,159.0,1.96679686551914,done,2773.0
74df13a369672a333a0a5cb6f0e6f7c47c2cf0a0,hbase,False,2008-01-18 04:08:08,hbase,,6,3,2,2,2,0.5032583347756461,1.5,1.0,133.0,161,161.0,1.96679686551914,done,137.0
40ed226cf1c078c31885513cb2868b7f8da8c93f,hbase,False,2008-01-18 08:38:09,hbase,,7,3,3,3,3,1.37095059445467,1.0,1.33333333333333,119.333333333333,163,163.0,1.03470002073108,done,1834.0
d3a9d1d74559dc0a323785c25078b4be2d44fb53,hbase,False,2008-01-18 15:11:06,hbase,,8,3,3,3,3,1.49491884823395,1.0,0.0,115.333333333333,118,118.0,0.555528363743451,done,1879.0
ad1e1f9ca9ab7bc18626d3bbc5c1a2f907e7ae92,hbase,False,2008-01-18 15:17:23,hbase,,10,23,1,1,1,0.0,3.0,4.0,89.0,119,119.0,111.0,done,3267.0
a8a0d00a4a6f5d0e88819d4c5f1d16cd0d0f055e,hbase,False,2008-01-26 00:45:04,hbase,,9,6,2,2,2,0.353359335021421,1.5,4.0,138.0,167,167.0,1.96679686551914,done,139.0
73d71a09a874a2df8c5a88678de6fba0a0aba884,hbase,True,2008-01-26 09:38:15,hbase,1511.0,19,10,2,2,2,0.216396932451265,1.5,1.0,168.5,168,168.0,1.96679686551914,done,1926.0
2f06f08d95fb2c24fe14722a19b108b76de57547,hbase,False,2008-01-29 13:46:34,hbase,,27,25,3,3,2,1.11105774108486,1.0,8.33333333333333,89.6666666666667,169,169.0,1.96679686551914,done,885.0
f0da1b58aaabef40d3a07f02f2780cdcc5b7d6fa,hbase,False,2008-01-30 04:30:22,hbase,,8,3,2,2,2,0.845350936622437,1.5,41.5,135.5,170,170.0,1.96679686551914,done,49.0
de2e8d5028915112545a86b450f03484663f119c,hbase,False,2008-01-30 05:06:19,hbase,,12,8,3,2,2,0.9219280948873622,1.0,7.66666666666667,107.666666666667,171,171.0,1.96679686551914,done,1565.0
d374f82519fa43800ab80f69c905099d513b8c57,hbase,False,2008-01-31 16:03:33,hbase,,5,5,2,2,2,0.7219280948873621,1.5,1.0,137.5,172,172.0,1.96679686551914,done,51.0
4cb3e64bff92c4caea26aa0a9fe9333c556c8c03,hbase,True,2008-02-01 03:28:48,hbase,1315.0,8,3,2,2,2,0.845350936622437,1.5,0.0,138.5,173,173.0,1.96679686551914,done,49.0
234d8552cfbbdf2a1377ab6d44f42e36dfac4904,hbase,False,2008-02-01 04:36:28,hbase,,1240,1222,2,2,2,0.0505913227556118,1.5,0.5,154.0,124,124.0,1.24784851074217,done,1222.0
b7d932f4dc1d1cee73142376baaee212df9d6ae0,hbase,False,2008-02-02 09:51:38,hbase,,7,14,2,2,2,0.276195427647939,1.5,0.0,167.5,175,175.0,1.96679686551914,done,2532.0
e9230096ee3698e601d746259dbb0ab75190401e,hbase,False,2008-02-02 09:53:48,hbase,,10,2,3,2,2,1.45914791702724,1.0,6.66666666666667,109.0,176,176.0,1.96679686551914,done,769.0
678403c4fe99baa676cc89ba24d6af8f7c3917b3,hbase,False,2008-02-02 16:19:25,hbase,,3,1,2,2,2,1.0,1.5,1.5,186.0,129,129.0,1.24784851074217,done,3262.0
24a864704d5e9032bc0d2e859d8bfb4b24539db1,hbase,False,2008-02-05 06:56:34,hbase,,17,28,2,2,2,0.432750158788754,2.5,0.0,9.0,178,178.0,0.992187490570336,done,91.0
d20233e87b7c5ec02a0ada0df12d96c81510c491,hbase,False,2008-02-05 07:30:08,hbase,,10,2,2,2,2,0.811278124459133,2.0,13.0,11.0,179,179.0,0.992187490570336,done,307.0
93a31f6a165d5530349dc1794dda9d457ca28c2b,hbase,False,2008-02-08 06:48:58,hbase,,11,6,4,3,3,1.32160695838835,0.75,8.0,86.25,194,194.0,1.03470002073108,done,774.0
ea98b03b76a13931673df7726cff50868a6c3bba,hbase,True,2008-02-08 09:10:45,hbase,854.0,52,9,3,3,2,1.27841736553565,1.0,3.0,108.0,197,197.0,1.96679686551914,done,1011.0
b2be058d68b602265d38bf61b6bfcc910c267ff3,hbase,False,2008-02-08 13:58:00,hbase,,15,21,4,4,3,1.70948062192314,1.0,19.0,82.25,134,134.0,0.5555264709736021,done,198.0
1bc3a436dcc1362db9c49b8da185ee93b67239b4,hbase,True,2008-02-09 07:56:57,hbase,957.0,47,34,17,5,3,3.5814669304366498,0.235294117647059,17.8823529411765,24.352941176470605,201,201.0,0.536579815477958,done,3909.0
fcc06c0fef5484e12035412fa35ef389c021d976,hbase,False,2008-02-12 02:25:50,hbase,,2,5,2,2,2,0.591672778582327,1.5,0.5,148.0,205,205.0,1.96679686551914,done,66.0
8b2c345d4ca71975c79d8f629bbda50fb24f7fa3,hbase,False,2008-02-13 07:19:24,hbase,,28,5,3,3,3,1.18203209429095,1.33333333333333,2.0,139.333333333333,136,136.0,0.555528363743451,done,1774.0
e6c687d1593377a8b66b0a2ba4284ebdc8658978,hbase,False,2008-02-13 09:09:52,hbase,,36,30,4,3,2,1.5488803410767298,0.75,4.0,86.5,137,137.0,1.24784851074217,done,1113.0
6b8c95d8cd564d3873422c6c8acdd3565e16a19e,hbase,False,2008-02-14 05:31:17,hbase,,12,6,2,2,2,0.650022421648354,2.0,0.0,168.0,1,1.0,1.0,done,742.0
3df6443caf6cc96e15a70fcdd31dc340f9de0224,hbase,False,2008-02-14 05:42:02,hbase,,3,0,1,1,1,0.0,0.0,0.0,0.0,2,2.0,2.0,done,183.0
21932c59813e409653a4014af4b17acdcf03b9b5,hbase,False,2008-02-15 03:49:00,hbase,,12,3,4,4,2,1.70558726169826,1.0,2.0,100.75,139,139.0,1.24784851074217,done,3354.0
e714fed123722d200b35907c23d307af91b97907,hbase,False,2008-02-20 03:16:00,hbase,,6,1,2,2,2,0.985228136034252,2.0,3.5,154.5,6,6.0,1.765625,done,75.0
377fb93ca793c9de4f6f7978cb317acb61dc07e7,hbase,False,2008-02-20 04:03:57,hbase,,50,53,5,2,2,1.4113032961679095,1.0,6.6,117.2,210,210.0,1.96679686551914,done,7208.0
4c9a4b4cb02bbe3f5879bbbc69baef83acb57b5d,hbase,False,2008-02-24 11:02:36,hbase,,2,2,1,1,1,0.0,2.0,16.0,18.0,11,11.0,9.0,done,143.0
8aa6130bb4826ec002640ddde4057f79a354e9e5,hbase,False,2008-03-01 10:52:59,hbase,,14,12,2,2,2,0.235193381819241,2.0,0.5,159.5,144,144.0,1.24784851074217,done,203.0
36b5f4791ffd086b431f8eff4669a2bc5ef649b1,hbase,False,2008-03-05 04:25:14,hbase,,21,26,6,3,2,2.10008632115066,0.666666666666667,21.1666666666667,56.1666666666667,217,217.0,1.96679686551914,done,1386.0
57d1bde0e0efdd1f4299da5014504052411d8ed0,hbase,False,2008-03-07 08:00:37,hbase,,1,7,2,2,2,0.5435644431995961,2.0,5.5,163.0,219,219.0,1.96679686551914,done,2512.0
da6dde97ce9d62bd60d3d7557f3cbef7f06b3780,hbase,False,2008-03-08 04:55:26,hbase,,16,23,3,2,2,1.07509142193398,1.33333333333333,4.66666666666667,111.0,220,220.0,1.96679686551914,done,1000.0
4ea64897feedf564027812413b46e1eb814f5a15,hbase,False,2008-03-14 11:58:29,hbase,,4,2,1,1,1,0.0,2.0,0.0,4.0,222,222.0,198.0,done,85.0
97d4b9fd3cc1191b376b734b723ed3389af8ea94,hbase,False,2008-03-14 12:44:06,hbase,,39,35,1,1,1,0.0,2.0,1.0,6.0,19,19.0,17.0,done,762.0
5d4ed8436d0cf5c89bde8849cb685c0dbe132ba2,hbase,False,2008-03-14 14:57:54,hbase,,13,1,2,2,2,0.591672778582327,2.0,9.0,166.5,148,148.0,1.24784851074217,done,992.0
37cf8a8cfbef72cc34dd135bafdfe77b21f6098d,hbase,False,2008-03-16 06:15:45,hbase,,19,3,2,2,2,0.4394969869215129,2.0,2.0,170.0,20,20.0,1.78976917266846,done,1072.0
f8fc7bdd771a0f87b242026dd66b712f12a53370,hbase,False,2008-03-18 09:13:23,hbase,,3,1,2,2,2,0.811278124459133,2.0,3.0,172.0,21,21.0,1.78977012634277,done,1434.0
f66e157e5ee393c2cf9e7fcec984a4a13a09a864,hbase,False,2008-03-19 06:44:02,hbase,,14,1,2,2,2,0.353359335021421,2.0,2.5,170.5,23,23.0,1.78977084159851,done,666.0
e7b705a80869b9949931b1533e527b5c6708bf67,hbase,False,2008-03-22 06:31:23,hbase,,19,2,2,2,2,0.591672778582327,2.0,0.0,178.5,150,150.0,1.24784851074217,done,790.0
46ff7775f6f07511471ca9bb0cf9f506956f06b2,hbase,False,2008-03-25 07:42:14,hbase,,13,6,4,3,2,1.75829757087482,1.0,9.25,90.75,228,228.0,1.96679686551914,done,2989.0
7f0818ede20aedde8a5f93435caeb22fa038b8e9,hbase,False,2008-03-25 08:07:03,hbase,,0,1,1,1,1,0.0,3.0,3.0,17.0,229,229.0,202.0,done,806.0
53a6abfe6eaa663f00b38b2e7491673b9adfb635,hbase,False,2008-04-01 04:26:47,hbase,,20,7,2,2,2,0.228538143953528,2.0,6.0,177.5,230,230.0,1.96679686551914,done,1694.0
7813444a9b949b46b718d4d025dbe5a8db93f521,hbase,False,2008-04-08 06:08:48,hbase,,6,0,2,2,2,0.650022421648354,2.0,2.5,187.0,156,156.0,1.24784851074217,done,1734.0
6410feb071118aa32212b79e47657c4e475695ac,hbase,False,2008-04-09 03:56:36,hbase,,52,52,2,2,2,0.0782324652577124,2.0,1.5,188.5,157,157.0,1.24784851074217,done,2063.0
278bd7e772665af9cbd9368fdbc6222f3c8317e7,hbase,False,2008-04-15 04:27:17,hbase,,14,0,2,2,2,0.371232326640876,2.0,5.0,192.5,159,159.0,1.24784851074217,done,1500.0
9a80650d97ad0f00bece4b416a6d8a5bc912b590,hbase,True,2008-04-15 07:07:11,hbase,895.0,11,6,2,2,2,0.322756958897398,2.0,7.0,188.5,161,161.0,1.24784851074217,done,691.0
9ad31220217bf1d697d429e4ab8c751f2cbea2c6,hbase,False,2008-04-17 04:23:41,hbase,,10,1,2,2,2,0.684038435639042,2.0,3.5,195.5,246,246.0,1.96679686551914,done,2071.0
ef5bb6f316cec3af6d3e8de0a7caa89c1b976e53,hbase,False,2008-04-17 10:01:50,hbase,,22,19,4,1,1,1.44886260121953,0.75,0.0,11.5,250,250.0,218.0,done,2895.0
628124f7edd42e8a7c414d4b1deb43717b8360a7,hbase,False,2008-04-19 04:47:21,hbase,,16,2,1,1,1,0.0,3.0,28.0,9.0,164,164.0,148.0,done,512.0
e411d3c61f8a8759dd73fefa60f6c1876a330208,hbase,False,2008-04-22 01:46:31,hbase,,10,6,3,2,2,1.1994602933016398,1.33333333333333,5.66666666666667,133.333333333333,253,253.0,1.96679686551914,done,2362.0
495467870bb0ed4951d4e6a158080721032c9622,hbase,False,2008-04-26 08:43:49,hbase,,0,4,1,1,1,0.0,2.0,21.0,10.0,259,259.0,224.0,done,731.0
0c08836299d84beeb9d918708c82e09c7813f376,hbase,False,2008-05-01 13:22:56,hbase,,12,1,3,3,3,1.1981839479118,1.6666666666666698,10.3333333333333,148.0,262,262.0,1.03470002073108,done,1513.0
c70e4fa9841998e92511133a9032e461bc7039eb,hbase,False,2008-05-01 15:05:58,hbase,,8,7,5,3,2,2.07290559532006,0.8,25.8,84.0,263,263.0,1.96679686551914,done,1509.0
eaa03f245b095b907f820323125cad63586de282,hbase,False,2008-05-08 04:35:47,hbase,,9,166,7,2,2,2.24549335169127,0.7142857142857142,12.0,61.4285714285714,169,169.0,1.24784851074217,done,1191.0
4aa78f4f281cef2acfa3109f4c52a2182cc4c200,hbase,False,2008-05-08 05:19:53,hbase,,18,6,2,2,2,0.249882292833185,2.5,57.0,199.0,170,170.0,1.24784851074217,done,442.0
64842079e043034492ac0c36a4b062d58f7000a2,hbase,False,2008-05-08 05:39:14,hbase,,1,1,1,1,1,0.0,3.0,0.0,3.0,171,171.0,155.0,done,453.0
8d5e1e702520f72566dcef5e7ab852ed03680759,hbase,False,2008-05-14 03:25:31,hbase,,29,28,4,3,2,1.53288918455695,1.0,9.25,114.75,176,176.0,1.24784851074217,done,2231.0
3f3e2c575620d78c1df34b15a1c4815f16dfb1ee,hbase,True,2008-05-17 00:00:31,hbase,732.0,3,2,1,1,1,0.0,3.0,0.0,13.0,280,280.0,236.0,done,772.0
1eda3c24396baa2067d8a048fd98a6ac13785a55,hbase,False,2008-05-17 01:25:43,hbase,,1,1,1,1,1,0.0,3.0,0.0,11.0,281,281.0,237.0,done,524.0
b365b0bf619e43e2fb628311f855a183c71aa3b9,hbase,False,2008-05-20 14:12:31,hbase,,1,1,2,2,2,1.0,1.0,2.0,6.5,285,285.0,1.11720656429313,done,1001.0
