commit_id,project,buggy,date,repo,gap,LA,LD,NF,ND,NS,Entropy,NDEV,AGE,NUC,EXP,REXP,SEXP,target,LT
8a48f0a7642408fd349f4519c8834fc8e67fe495,ignite,False,2014-03-14 22:31:55,ignite,,10,11,1,1,1,0.0,8.0,0.0,15.0,32,32.0,18.0,done,3089.0
dd453de6f8c8ff3c378ef87bf2a357e897fbe2ac,ignite,False,2014-03-15 08:49:18,ignite,,6,3,3,2,1,1.53049305675748,2.0,0.333333333333333,6.66666666666667,65,65.0,45.0,done,3516.0
abd969d34bf1c24431484ffd8fa465f3b9ab4618,ignite,False,2014-03-15 15:15:50,ignite,,3,3,1,1,1,0.0,6.0,1.0,19.0,98,98.0,48.0,done,8179.0
303676ec7790ea9ec9f172c3ef218132456bc9f3,ignite,False,2014-03-17 17:52:54,ignite,,17,17,3,2,1,0.6402064333604699,2.0,0.0,8.33333333333333,125,125.0,67.0,done,710.0
77d484d8c3487c7476880aba1db30c4b3e7eeb25,ignite,False,2014-03-17 22:13:07,ignite,,33,78,5,3,1,1.9992107641062096,1.4,4.4,11.6,131,131.0,70.0,done,6863.0
75a20d97141029c1223496d38d8b61a3a1c309da,ignite,False,2014-03-17 22:13:45,ignite,,11,13,5,4,1,2.25162916738782,0.4,9.0,2.8,79,79.0,42.0,done,1588.0
19d750d83d3a9fcb0ed3f7001763971496c53308,ignite,False,2014-03-17 22:25:30,ignite,,2,2,1,1,1,0.0,8.0,2.0,14.0,94,94.0,28.0,done,4813.0
bb674402cdeafd0325d7acd7f63dd4525969528b,ignite,False,2014-03-18 11:00:53,ignite,,8,3,3,2,1,1.309296668237,1.6666666666666698,0.0,7.33333333333333,69,69.0,48.0,done,5547.0
959591bc61896ea9231df45475b89b35789516af,ignite,False,2014-03-18 16:30:25,ignite,,12,6,3,2,1,1.22439444540599,2.0,0.0,14.666666666666698,134,134.0,72.0,done,7699.0
87136585f334dff97a442d22b75e8a00b58b1c5c,ignite,False,2014-03-18 17:46:14,ignite,,21,6,2,1,1,0.825626526157895,4.0,8.0,10.0,33,33.0,19.0,done,3338.0
75afccc58668e61ddec28eaa22b514f29894796f,ignite,False,2014-03-18 18:55:30,ignite,,0,2,1,1,1,0.0,2.0,0.0,5.0,34,34.0,20.0,done,306.0
7b838c91f59245af806c1d9339e80ff7f9b7fe64,ignite,False,2014-03-19 04:05:47,ignite,,3,7,2,2,1,0.468995593589281,3.5,2.5,14.5,136,136.0,74.0,done,2646.0
1128dacef7c122fc9ffabbee955968c7e26f641a,ignite,False,2014-03-19 06:43:36,ignite,,1,1,1,1,1,0.0,4.0,0.0,12.0,72,72.0,51.0,done,1629.0
bfdcf6a6cec0d30c246bcfc7ff069fef2ff31704,ignite,False,2014-03-19 15:17:23,ignite,,0,3,1,1,1,0.0,2.0,0.0,6.0,36,36.0,22.0,done,301.0
67077e02eb5eb371a56e214fcf0945acb8e20db9,ignite,False,2014-03-19 18:03:01,ignite,,2,2,1,1,1,0.0,2.0,14.0,5.0,84,84.0,45.0,done,176.0
f46c4969c39f3a090e967cd7b5ce9cc09bbac3b3,ignite,False,2014-03-19 18:32:01,ignite,,5,12,1,1,1,0.0,8.0,1.0,17.0,42,42.0,26.0,done,3047.0
705cce53a467b82007c3d1cb881af6d6330c5804,ignite,False,2014-03-19 18:35:53,ignite,,9,12,7,3,1,2.6654287319935,0.857142857142857,0.857142857142857,11.142857142857098,138,138.0,75.0,done,5255.0
98c1c9e9f07b41c96bdd9101505905f73ebdf97c,ignite,False,2014-03-19 19:31:47,ignite,,24,1,3,2,1,1.54131527740124,2.0,0.333333333333333,14.0,139,139.0,76.0,done,3507.0
7fa86cc1e8bbd4d7dd995cd8ee7f403bc1636db7,ignite,False,2014-03-19 21:30:22,ignite,,2,25,4,2,1,1.80809036107691,1.5,0.0,13.5,140,140.0,77.0,done,3891.0
65a48769773155cc7fa04ab3df8f84bb08572716,ignite,False,2014-03-19 22:56:51,ignite,,2,2,1,1,1,0.0,3.0,1.0,9.0,143,143.0,79.0,done,710.0
d828f91e92c3abf24a04c2d5cd11fcf52911b103,ignite,False,2014-03-19 23:04:14,ignite,,10,2,2,2,1,0.91829583405449,2.0,7.5,8.0,144,144.0,80.0,done,543.0
589b0f48d4edd8b42dc538b78afa62ac9eafed1d,ignite,False,2014-03-20 02:24:39,ignite,,1,1,1,1,1,0.0,3.0,0.0,11.0,145,145.0,81.0,done,361.0
b3608063d4a225c6e3e44bb3ece5b7479a8ea266,ignite,False,2014-03-20 16:36:19,ignite,,2,2,2,2,1,1.0,3.0,0.0,11.0,147,147.0,82.0,done,2648.0
1233a8ce06710366cbb2fc0005e556c4e2261a58,ignite,False,2014-03-20 18:24:55,ignite,,6,2,1,1,1,0.0,2.0,3.0,9.0,80,80.0,40.0,done,357.0
be345d0e86e38e5bd5b8c65eb25a33767768a181,ignite,False,2014-03-20 18:40:39,ignite,,1,7,1,1,1,0.0,6.0,0.0,11.0,82,82.0,41.0,done,1532.0
4f10cdd73eb9fd24c5ff2d858792e3d9778cd9a0,ignite,False,2014-03-20 18:43:34,ignite,,1,7,1,1,1,0.0,7.0,0.0,12.0,83,83.0,42.0,done,1520.0
9e9196142ca819478bebe75b971bbf93e96872c2,ignite,False,2014-03-20 19:29:56,ignite,,4,8,3,2,1,1.45914791702724,1.6666666666666698,0.0,10.0,150,150.0,84.0,done,1222.0
a9f1fba2ca03ff1876f2222d60294cee0a3b72cc,ignite,False,2014-03-20 21:37:21,ignite,,1,1,1,1,1,0.0,5.0,1.0,10.0,103,103.0,33.0,done,2232.0
38b2f4d96d01eada61f7e7b43d9e9f5e03e4da87,ignite,False,2014-03-20 22:12:13,ignite,,22,18,2,2,1,0.7219280948873621,3.5,1.0,14.5,49,49.0,28.0,done,10077.0
7d7245a53d0b1d6e1fae18a2699be62fcdf78ac6,ignite,False,2014-03-20 22:21:33,ignite,,18,54,3,2,1,0.5559139549282429,1.0,15.333333333333302,2.3333333333333304,96,96.0,15.0,done,49.0
025bbc00ccbc4e7806be78b6c22d07949005155b,ignite,False,2014-03-20 22:43:19,ignite,,4,6,2,2,1,0.7219280948873621,2.0,0.0,13.5,152,152.0,86.0,done,970.0
3163e378d8be78cd31ddb990a85894ddba03305f,ignite,False,2014-03-20 22:56:31,ignite,,6,4,1,1,1,0.0,3.0,0.0,10.0,108,108.0,34.0,done,361.0
38fd13fc80d2a33d8a5f484207aa6709bd6a1b46,ignite,False,2014-03-21 09:51:19,ignite,,1,1,1,1,1,0.0,4.0,0.0,17.0,77,77.0,54.0,done,3519.0
5d891f7e148e81c1b5403864c60270bbbfd16bb0,ignite,False,2014-03-21 14:30:49,ignite,,8,6,1,1,1,0.0,3.0,0.0,12.0,153,153.0,87.0,done,613.0
5ff1f006498c8b8df5c830fdd3515f54aac531f0,ignite,False,2014-03-21 15:49:53,ignite,,1,1,1,1,1,0.0,4.0,0.0,14.0,98,98.0,47.0,done,771.0
18865f82baf0fc5b4ed8afc53f736cad5d319283,ignite,True,2014-03-21 17:14:21,ignite,482.0,4,0,1,1,1,0.0,7.0,0.0,22.0,111,111.0,35.0,done,8231.0
98356a85117b02e1032adbd6467a2d3e30c2df34,ignite,False,2014-03-22 08:42:46,ignite,,12,7,1,1,1,0.0,3.0,3.0,7.0,81,81.0,57.0,done,764.0
7defb022e7d198ad27516dabeb481c1262e44d72,ignite,False,2014-03-22 09:43:03,ignite,,6,6,1,1,1,0.0,8.0,0.0,21.0,82,82.0,58.0,done,4808.0
b54aed37f37c2f44fa9bd9c8564dd2e0247522c6,ignite,False,2014-03-22 09:56:01,ignite,,1,1,1,1,1,0.0,1.0,0.0,1.0,83,83.0,59.0,done,774.0
88054a17a3d823e759ae9871d535e9ce395959a1,ignite,True,2014-03-22 12:04:32,ignite,1048.0,17,2,1,1,1,0.0,5.0,0.0,13.0,12,12.0,12.0,done,2324.0
ab84418cb01d2a44544ef84399e8b01e3c5122d7,ignite,False,2014-03-24 22:07:10,ignite,,2,2,1,1,1,0.0,4.0,2.0,9.0,105,105.0,51.0,done,2448.0
